gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,196.433333,167.833333,27.005878,113239826780201172992.000000,226479696163749216.000000,128.333333,1.000000,14.537733,1.566667,447.500000
2,129.500000,254.633333,25.980173,586062739.705946,1173069.459100,128.933333,1.000000,12.579467,7.700000,441.233333
3,92.866667,314.533333,24.534379,624.017394,40.479994,128.800000,1.000000,10.438667,54.866667,394.666667
4,64.133333,368.700000,23.521154,74.311709,34.308267,121.466667,1.000000,7.310400,178.600000,271.000000
5,45.600000,406.333333,22.871253,39.371228,32.104758,79.800000,1.000000,5.792400,219.266667,229.733333
6,40.533333,425.500000,21.458481,37.102726,30.232710,43.133333,1.000000,5.758133,194.333333,255.400000
7,42.433333,432.333333,21.000208,34.316211,28.604401,32.933333,1.000000,6.295067,198.566667,253.366667
8,41.200000,435.466667,19.960914,32.798368,27.123707,27.266667,1.666667,6.923600,226.633333,225.366667
9,36.766667,438.933333,19.418090,30.429556,25.790651,28.400000,2.866667,7.632533,223.366667,228.366667
10,33.333333,440.166667,18.939702,28.869609,24.556581,29.266667,3.666667,8.442533,197.066667,252.600000
11,30.200000,442.200000,18.648800,27.635268,23.480679,26.666667,4.466667,9.311467,194.366667,253.166667
12,27.866667,442.233333,17.911011,26.199394,22.601543,24.800000,5.133333,10.086000,252.400000,197.866667
13,25.700000,442.000000,17.941164,24.450366,21.880943,24.466667,5.800000,10.750933,267.600000,182.600000
14,27.400000,439.533333,17.796679,23.474874,21.130572,25.866667,6.733333,11.578000,227.766667,223.900000
15,25.133333,440.166667,17.349684,22.886750,20.370527,26.333333,6.933333,12.446000,197.033333,253.100000
16,21.700000,440.800000,17.132956,22.447091,19.696668,27.200000,7.600000,13.158000,197.033333,250.233333
17,21.200000,444.833333,16.879200,21.504313,19.157496,25.933333,8.000000,13.740000,223.700000,224.500000
18,19.933333,448.100000,16.660765,20.415082,18.696422,26.266667,8.866667,14.216533,202.766667,243.900000
19,19.733333,449.700000,16.592470,19.741408,18.321901,29.733333,9.733333,14.640267,222.500000,227.300000
20,17.900000,453.300000,16.393324,19.160556,18.004997,29.066667,10.733333,14.947200,242.533333,208.066667
21,18.833333,454.300000,16.258589,18.737303,17.714457,28.933333,11.000000,15.173200,248.800000,201.400000
22,16.300000,458.100000,16.087486,18.427657,17.442844,29.133333,11.533333,15.390667,227.166667,222.833333
23,16.533333,461.966667,16.001720,18.142899,17.183025,25.533333,11.733333,15.639333,226.300000,221.966667
24,16.066667,461.466667,15.907252,17.811087,16.953752,24.666667,11.866667,16.037733,231.300000,218.300000
25,12.566667,463.566667,15.718239,17.607399,16.760861,24.466667,12.200000,16.416933,231.533333,216.866667
26,12.166667,466.433333,15.703248,17.194966,16.584147,24.000000,13.000000,16.761733,244.166667,206.766667
27,11.766667,468.666667,15.639444,17.038227,16.423127,24.000000,13.400000,16.973333,245.333333,204.266667
28,12.300000,469.466667,15.519897,16.835297,16.265641,24.600000,13.933333,17.211733,258.466667,192.800000
29,12.000000,470.766667,15.451133,16.696239,16.126665,24.600000,14.200000,17.544000,243.600000,203.733333
30,12.033333,471.566667,15.397102,16.451424,16.008483,25.333333,14.466667,17.894133,253.766667,197.433333
31,10.633333,471.966667,15.277383,16.274715,15.905697,25.733333,14.733333,18.232267,226.533333,221.600000
32,12.166667,470.766667,15.177019,16.115110,15.805111,26.266667,15.133333,18.558800,220.033333,231.700000
33,12.600000,470.266667,15.171021,16.077101,15.709665,27.200000,15.266667,18.952800,218.466667,230.600000
34,12.066667,470.300000,15.054801,15.997889,15.622807,27.333333,15.666667,19.329200,300.366667,152.900000
35,10.533333,472.400000,15.032695,15.818380,15.552128,27.666667,15.800000,19.764000,293.200000,155.600000
36,10.300000,473.100000,14.943082,15.716339,15.476135,28.600000,16.066667,20.463600,269.933333,177.866667
37,11.233333,473.433333,14.830107,15.650353,15.399826,28.266667,16.266667,21.100533,256.066667,193.600000
38,11.166667,473.966667,14.787569,15.604091,15.326172,28.800000,16.666667,21.605600,282.733333,167.133333
39,10.200000,474.166667,14.669045,15.535154,15.254758,29.000000,17.800000,21.968133,247.766667,201.900000
40,10.133333,474.733333,14.643033,15.412069,15.183115,29.333333,18.533333,22.289200,261.233333,187.700000
41,10.233333,475.166667,14.610836,15.355099,15.111393,29.200000,18.933333,22.652000,278.333333,172.066667
42,11.200000,475.466667,14.541753,15.272435,15.037348,29.400000,19.333333,23.031200,268.033333,180.566667
43,10.000000,475.500000,14.496328,15.200792,14.962400,29.333333,19.933333,23.442800,243.166667,206.300000
44,10.066667,474.000000,14.410392,15.146242,14.886728,29.933333,20.200000,23.794000,250.566667,197.966667
45,10.100000,473.600000,14.396277,15.072937,14.811364,29.933333,19.933333,24.042000,244.100000,206.900000
46,9.100000,475.100000,14.362085,14.983020,14.736811,30.333333,20.466667,24.323333,231.033333,216.233333
47,9.733333,476.133333,14.182081,14.924060,14.667819,30.666667,20.666667,24.563600,257.300000,193.166667
48,10.500000,475.866667,14.087511,14.846239,14.608932,30.800000,21.133333,24.745600,266.400000,181.200000
49,8.966667,476.466667,14.091258,14.799837,14.561720,31.200000,21.800000,24.937067,280.200000,172.066667
50,8.100000,477.500000,14.024945,14.663909,14.512433,31.400000,22.066667,25.174400,259.966667,193.100000
51,9.533333,477.666667,13.993908,14.633678,14.460828,32.066667,22.933333,25.445600,265.766667,182.433333
52,9.700000,475.866667,13.907163,14.587728,14.411280,32.400000,23.000000,25.744267,282.433333,164.700000
53,9.700000,475.000000,13.883601,14.522808,14.357084,33.600000,23.133333,26.147600,292.466667,157.000000
54,9.600000,474.933333,13.815291,14.480214,14.293285,33.600000,23.133333,26.556133,265.100000,184.700000
55,9.033333,475.000000,13.807905,14.446681,14.215643,33.400000,23.000000,26.943333,229.066667,220.866667
56,9.333333,475.133333,13.733681,14.408236,14.137682,33.800000,23.466667,27.244400,260.633333,191.966667
57,7.966667,476.200000,13.696060,14.341490,14.067410,34.400000,23.600000,27.432000,238.800000,212.666667
58,8.433333,476.566667,13.649189,14.265689,14.001832,34.466667,23.933333,27.554800,276.733333,174.266667
59,8.666667,476.066667,13.637843,14.197809,13.947605,34.266667,24.266667,27.806000,260.700000,191.833333
60,8.633333,476.066667,13.577699,14.056645,13.898614,34.400000,24.666667,28.198667,241.033333,207.233333
61,8.900000,475.966667,13.506717,14.024247,13.852285,34.600000,24.800000,28.547600,268.833333,181.433333
