gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,50.000000,0.833333,34.103065,20141965159559743775874268266496.000000,402839303197179365662826430464.000000,124.866667,3.000000,23.574667,0.000000,0.000000
1,18.900000,12.566667,32.010074,205143424283018.031250,4102979697488.245117,102.800000,1.266667,14.358667,0.966667,43.833333
2,12.000000,21.733333,30.781484,197275136.159234,3946091.253910,71.133333,1.200000,11.573333,2.833333,42.633333
3,8.666667,28.666667,29.965853,298.699016,47.405304,60.933333,1.200000,8.341333,9.533333,35.333333
4,5.600000,34.566667,28.979294,53.197167,35.454184,31.733333,1.266667,5.672000,15.933333,28.600000
5,3.733333,39.033333,28.522203,38.515515,33.188073,14.800000,1.266667,4.830667,18.500000,25.900000
6,3.166667,41.700000,27.334870,35.950029,31.761314,12.600000,1.533333,4.478667,18.866667,25.600000
7,3.166667,42.733333,26.922529,34.035836,30.438856,12.133333,1.933333,4.589333,21.866667,22.066667
8,2.733333,43.200000,26.819061,32.327896,29.371310,10.066667,2.400000,5.054667,18.633333,25.900000
9,2.800000,43.200000,26.295628,31.127840,28.479425,9.800000,2.866667,5.410667,22.133333,23.600000
10,2.333333,43.533333,26.054611,29.890987,27.801193,8.600000,3.466667,5.581333,21.300000,24.300000
11,1.733333,44.266667,25.802302,28.872152,27.230528,8.933333,4.466667,5.948000,27.333333,17.666667
12,1.333333,44.566667,25.197524,28.078727,26.757621,9.400000,4.866667,6.150667,26.166667,17.566667
13,1.466667,45.066667,25.004836,27.369452,26.358570,9.200000,5.333333,6.310667,28.900000,14.566667
14,1.533333,45.366667,24.996155,26.993895,26.012186,9.666667,5.466667,6.597333,30.700000,13.033333
15,0.866667,45.700000,24.941302,26.371816,25.755412,9.466667,5.733333,6.838667,30.700000,12.966667
16,0.933333,46.100000,25.041686,26.299583,25.538628,9.866667,5.733333,7.153333,26.700000,16.566667
17,0.966667,46.233333,24.709786,25.910166,25.306442,10.266667,6.066667,7.450667,27.233333,16.366667
18,0.966667,46.033333,24.456977,25.603454,25.180242,10.466667,6.333333,7.622667,27.200000,15.800000
19,0.833333,46.166667,24.416487,25.335870,25.054991,10.466667,6.666667,7.762667,30.166667,12.966667
20,0.800000,46.366667,24.334094,25.192778,24.948372,10.466667,6.733333,8.061333,29.733333,13.666667
21,0.933333,46.400000,23.974066,25.159247,24.794384,11.400000,6.933333,8.385333,28.566667,15.300000
22,0.633333,46.666667,23.974715,25.070736,24.667730,11.200000,7.000000,8.734667,28.066667,16.400000
23,0.933333,46.366667,23.886244,25.014256,24.488838,12.266667,7.533333,8.949333,27.433333,16.700000
24,0.666667,46.400000,23.777776,24.930440,24.365753,12.400000,7.733333,9.060000,27.733333,16.000000
25,0.733333,46.433333,23.747229,24.529368,24.224288,12.466667,8.000000,9.224000,30.866667,12.200000
26,0.600000,46.633333,23.742055,24.416073,24.078665,12.933333,8.066667,9.616000,30.600000,13.000000
27,0.600000,46.500000,23.698485,24.350816,23.954007,12.866667,8.000000,10.049333,30.666667,13.733333
28,0.966667,46.433333,23.712979,24.017391,23.889599,13.200000,8.800000,10.488000,27.566667,14.700000
29,0.900000,46.466667,23.645393,23.976369,23.832790,13.000000,9.266667,10.690667,26.700000,15.300000
30,0.700000,46.700000,23.642585,23.909286,23.786252,13.466667,9.400000,10.813333,28.833333,15.166667
31,0.566667,46.700000,23.604799,23.862236,23.744609,13.866667,9.933333,11.005333,31.600000,12.200000
32,0.666667,46.900000,23.571631,23.834151,23.712730,13.733333,10.066667,11.088000,32.233333,11.166667
33,0.933333,46.766667,23.506095,23.750715,23.676507,13.600000,10.200000,11.028000,32.500000,10.766667
34,0.533333,46.833333,23.500384,23.734794,23.646489,13.266667,10.200000,11.160000,30.900000,12.966667
35,0.733333,46.766667,23.468786,23.696029,23.616628,13.400000,10.266667,11.386667,30.900000,12.500000
36,0.533333,46.866667,23.299411,23.657616,23.575904,13.800000,10.333333,11.620000,29.800000,13.466667
37,1.200000,46.366667,23.193381,23.656239,23.533549,14.333333,10.600000,11.813333,28.366667,14.366667
38,0.766667,46.466667,23.186953,23.589939,23.492115,14.200000,10.800000,11.978667,29.900000,13.900000
39,0.566667,46.566667,23.176196,23.583178,23.439428,14.400000,10.733333,12.072000,27.766667,15.700000
40,0.800000,46.833333,23.167325,23.516839,23.392675,14.600000,10.933333,12.254667,30.166667,12.700000
41,0.800000,46.733333,23.090979,23.480191,23.327498,15.066667,11.133333,12.556000,30.066667,14.266667
42,0.866667,46.400000,23.074594,23.477990,23.275066,15.333333,11.133333,12.784000,28.000000,16.200000
43,0.800000,46.433333,23.055856,23.468186,23.222891,14.866667,11.533333,12.962667,27.466667,16.133333
44,1.266667,46.100000,22.955279,23.241803,23.167138,15.466667,11.600000,13.077333,28.666667,14.800000
45,0.933333,46.233333,22.842957,23.240482,23.125811,15.066667,11.666667,13.098667,28.866667,14.800000
46,0.866667,46.433333,22.796401,23.218707,23.064033,15.066667,11.866667,13.294667,29.833333,13.366667
47,1.166667,45.966667,22.733854,23.168983,23.011812,15.466667,11.933333,13.638667,29.366667,14.033333
48,0.800000,46.000000,22.734591,23.096582,22.966984,15.866667,12.533333,13.962667,30.033333,12.966667
49,1.066667,46.133333,22.731903,23.007336,22.919656,16.000000,12.533333,14.144000,30.700000,12.166667
50,1.233333,45.766667,22.677426,22.993159,22.880633,16.333333,12.733333,14.286667,29.500000,13.900000
