gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,100.000000,2.733333,32.349800,20142493974825974381156365238272.000000,201424939756374563244390481920.000000,127.000000,3.000000,23.633333,0.000000,0.000000
1,39.233333,26.900000,30.576284,3617694505986915179692032.000000,36176945059869185015808.000000,125.400000,1.000000,14.794667,1.033333,89.700000
2,25.400000,45.066667,29.424866,3127404.038115,31490.952187,103.333333,1.000000,12.366000,3.966667,85.233333
3,18.000000,58.733333,28.471649,326.261965,42.606715,91.733333,1.000000,10.188000,15.233333,74.633333
4,12.733333,70.400000,27.111875,47.830235,34.599444,58.800000,1.200000,7.454000,32.366667,58.233333
5,8.166667,79.266667,26.176973,38.444429,32.583829,26.000000,1.266667,6.258667,38.933333,50.866667
6,7.233333,83.800000,25.513927,36.201075,31.039776,17.400000,1.333333,6.286667,40.400000,49.066667
7,7.433333,85.266667,24.857133,33.916422,29.749768,17.933333,1.733333,6.449333,37.633333,53.566667
8,6.666667,86.166667,23.708867,32.058611,28.598290,17.933333,2.600000,6.495333,47.133333,44.400000
9,6.700000,86.833333,23.771966,30.574722,27.580301,16.066667,3.400000,6.756000,42.900000,47.300000
10,6.166667,86.800000,23.247624,29.457771,26.691738,17.133333,3.866667,7.433333,41.000000,49.666667
11,5.100000,87.266667,22.697142,28.455555,25.791164,18.933333,4.666667,8.160000,41.333333,49.000000
12,4.633333,87.300000,22.407483,27.388180,24.994991,17.400000,5.266667,8.842000,33.733333,55.133333
13,4.633333,87.066667,22.228544,26.541584,24.287912,18.000000,6.133333,9.249333,34.966667,53.366667
14,4.266667,88.366667,22.253538,25.557425,23.747056,18.200000,6.400000,9.947333,42.833333,45.433333
15,4.000000,88.466667,22.109992,24.692663,23.245670,19.066667,6.533333,10.813333,39.333333,49.600000
16,3.900000,88.533333,21.909536,23.937930,22.886523,18.666667,7.866667,11.504000,38.933333,50.600000
17,3.966667,88.733333,21.654380,23.538813,22.589826,19.466667,8.600000,12.055333,34.700000,56.100000
18,3.266667,89.500000,21.538712,23.093678,22.363699,20.333333,9.133333,12.516667,47.633333,42.900000
19,3.333333,89.933333,21.210904,22.819632,22.198499,20.600000,9.400000,12.906667,42.533333,47.400000
20,3.233333,89.766667,21.029312,22.510287,22.042510,20.866667,9.866667,13.418667,49.766667,40.366667
21,2.600000,90.033333,20.939015,22.320260,21.900837,21.600000,10.533333,14.004000,53.300000,37.366667
22,3.366667,89.900000,20.743654,22.197369,21.719389,21.866667,10.733333,14.590667,47.400000,43.066667
23,3.566667,89.900000,20.510253,22.059947,21.525969,22.266667,11.133333,15.358667,43.533333,46.866667
24,3.566667,89.800000,20.301297,21.966646,21.317448,22.933333,11.600000,16.000667,38.000000,52.333333
25,3.100000,89.866667,20.060290,21.774856,21.114473,24.533333,12.333333,16.581333,39.466667,49.000000
26,3.566667,89.633333,19.869293,21.563423,20.907655,24.666667,12.933333,16.916667,37.200000,49.200000
27,3.066667,90.700000,19.758732,21.372117,20.720865,24.333333,13.333333,17.132000,45.100000,40.966667
28,2.633333,91.100000,19.672037,20.985532,20.556588,25.200000,14.266667,17.524667,49.633333,37.566667
29,2.066667,91.833333,19.569865,20.858888,20.399445,24.733333,14.933333,18.092667,50.366667,35.500000
30,2.466667,91.900000,19.450509,20.756076,20.223146,24.933333,15.133333,18.690667,51.000000,35.400000
31,1.833333,92.666667,19.350901,20.638597,20.035073,25.133333,15.666667,19.334000,45.833333,40.766667
32,2.633333,92.200000,19.272120,20.378919,19.856004,25.533333,16.133333,20.088000,37.866667,48.733333
33,2.633333,92.066667,19.248275,20.202755,19.707147,25.800000,16.600000,20.685333,39.200000,48.133333
34,2.300000,92.266667,19.184365,20.043712,19.598429,25.466667,16.866667,21.156667,41.900000,45.100000
35,2.633333,91.866667,19.121626,19.832948,19.489727,26.400000,17.266667,21.511333,40.900000,45.833333
36,1.700000,92.333333,19.056917,19.684913,19.399539,26.600000,17.733333,21.706667,48.866667,38.333333
37,1.900000,92.366667,19.005589,19.608540,19.330766,27.133333,18.266667,21.897333,48.900000,37.433333
38,1.700000,93.033333,18.856974,19.423750,19.272938,26.066667,18.800000,22.032000,48.500000,38.300000
39,1.600000,93.100000,18.872113,19.400691,19.223339,25.400000,19.000000,22.212667,47.066667,40.466667
40,1.400000,93.300000,18.654515,19.301562,19.171856,26.333333,19.466667,22.339333,50.166667,38.166667
41,1.300000,93.666667,18.791472,19.282237,19.125314,26.400000,19.866667,22.325333,47.333333,40.933333
42,1.466667,94.133333,18.674102,19.222164,19.074309,26.133333,20.133333,22.476000,52.833333,34.300000
43,1.533333,93.800000,18.576651,19.176257,18.997571,25.600000,20.533333,22.605333,49.533333,37.600000
44,1.466667,93.900000,18.557160,19.138916,18.929091,25.266667,20.533333,22.711333,47.200000,40.933333
45,1.666667,93.633333,18.528066,19.119961,18.859302,25.466667,21.200000,22.919333,47.866667,38.800000
46,1.733333,93.966667,18.510718,19.018528,18.767155,25.400000,21.400000,23.138667,53.633333,33.366667
47,2.233333,93.133333,18.409237,18.897612,18.688952,26.066667,21.133333,23.311333,48.466667,38.866667
48,1.966667,92.866667,18.352825,18.850075,18.615349,26.133333,21.400000,23.451333,53.133333,35.200000
49,1.633333,93.000000,18.343030,18.818703,18.567491,26.266667,21.533333,23.616667,48.066667,37.666667
50,1.466667,93.400000,18.333168,18.684090,18.519376,26.266667,22.066667,23.869333,48.566667,35.900000
51,1.566667,93.200000,18.316917,18.612590,18.479944,26.533333,22.400000,24.084667,47.966667,36.033333
52,1.433333,93.633333,18.237868,18.566195,18.441310,27.200000,22.666667,24.304667,44.366667,39.100000
53,1.100000,93.966667,18.244719,18.532790,18.405633,27.533333,22.933333,24.456667,46.066667,37.133333
54,1.566667,93.800000,18.200354,18.516800,18.376726,27.600000,23.066667,24.605333,41.966667,41.233333
55,1.833333,93.833333,18.159577,18.426397,18.351666,27.600000,23.133333,24.679333,46.133333,40.400000
56,1.800000,93.466667,18.109335,18.397087,18.327260,27.866667,23.200000,24.820667,47.700000,37.900000
57,1.900000,93.033333,18.080159,18.373403,18.296121,28.133333,23.400000,25.144667,53.133333,34.800000
58,2.000000,92.633333,18.015858,18.351664,18.259192,28.666667,23.533333,25.477333,53.233333,33.266667
59,1.833333,92.933333,17.939253,18.314823,18.211539,28.666667,23.866667,25.870667,55.266667,34.200000
60,1.600000,92.900000,17.901608,18.291609,18.160436,28.800000,23.933333,26.221333,50.166667,39.300000
61,2.000000,92.366667,17.868756,18.267404,18.104679,29.400000,24.200000,26.534000,49.500000,41.233333
62,1.833333,92.966667,17.862498,18.232407,18.048249,29.666667,24.866667,26.647333,43.966667,46.500000
63,1.900000,93.066667,17.823501,18.144443,17.999263,29.466667,24.866667,26.699333,39.766667,50.033333
64,1.766667,93.333333,17.773314,18.121354,17.953421,29.666667,24.000000,26.854667,41.633333,48.166667
65,1.633333,93.566667,17.749139,18.037734,17.917134,29.600000,25.266667,27.038000,44.500000,45.900000
66,1.700000,93.233333,17.718632,17.964110,17.888516,29.933333,25.266667,27.244667,47.100000,40.566667
67,1.733333,93.200000,17.706302,17.944185,17.860054,30.266667,25.266667,27.506000,43.333333,44.400000
68,1.666667,93.033333,17.661049,17.918928,17.827161,30.666667,25.600000,27.853333,38.133333,49.000000
69,1.433333,93.700000,17.635977,17.890347,17.793903,31.200000,26.066667,28.113333,32.800000,51.200000
70,1.533333,94.033333,17.603376,17.865356,17.759109,31.866667,26.400000,28.442667,36.533333,49.733333
71,1.000000,94.433333,17.601127,17.828078,17.725126,31.933333,27.133333,28.712000,46.800000,40.933333
72,1.800000,94.200000,17.452194,17.802766,17.700105,32.266667,27.466667,28.896667,44.733333,42.733333
73,1.566667,94.100000,17.413470,17.733382,17.677513,32.466667,28.000000,29.109333,51.466667,35.133333
74,1.800000,93.500000,17.380586,17.720347,17.655126,32.800000,28.133333,29.435333,49.500000,36.700000
75,1.400000,93.200000,17.389662,17.700984,17.631881,33.000000,28.000000,29.787333,51.966667,39.500000
76,1.533333,93.000000,17.467311,17.690510,17.606246,32.933333,28.000000,29.935333,48.266667,37.533333
77,1.566667,92.833333,17.431942,17.669446,17.579920,33.666667,28.000000,30.052000,45.533333,41.533333
78,1.500000,93.333333,17.445141,17.633170,17.551254,32.333333,28.600000,30.110667,40.400000,46.266667
79,1.666667,93.733333,17.403709,17.615681,17.525559,32.800000,28.733333,30.245333,38.766667,46.900000
80,1.366667,94.066667,17.330741,17.573416,17.498551,33.800000,28.666667,30.474667,41.566667,45.433333
81,1.366667,93.966667,17.337280,17.549673,17.475570,33.666667,28.866667,30.674000,44.866667,42.200000
82,1.166667,94.266667,17.296846,17.524867,17.452729,33.933333,29.066667,30.771333,47.933333,39.600000
83,1.433333,94.433333,17.285725,17.483840,17.433631,34.400000,29.266667,30.901333,52.366667,35.366667
84,1.100000,94.100000,17.280414,17.481384,17.414765,34.533333,29.133333,31.058667,48.066667,38.733333
85,1.133333,94.133333,17.235857,17.457573,17.388688,34.133333,29.333333,31.183333,43.166667,43.833333
86,0.866667,94.666667,17.212594,17.448571,17.356534,34.200000,29.666667,31.457333,40.900000,45.500000
87,1.100000,94.666667,17.200437,17.428744,17.328935,34.066667,29.666667,31.660000,43.666667,42.400000
88,1.100000,95.000000,17.174209,17.379742,17.303592,34.133333,30.333333,31.797333,48.733333,38.466667
89,1.233333,94.800000,17.156515,17.341873,17.283572,34.133333,30.600000,31.905333,52.133333,34.400000
90,1.300000,94.566667,17.088950,17.335933,17.265163,34.266667,30.333333,32.000000,49.433333,38.166667
91,1.533333,94.133333,17.010749,17.298159,17.242932,34.666667,30.466667,32.205333,44.300000,43.100000
92,1.666667,93.833333,16.943867,17.293601,17.220430,36.200000,30.266667,32.412667,43.700000,41.833333
93,1.566667,93.600000,16.963162,17.283380,17.192765,35.333333,30.400000,32.769333,44.500000,42.100000
94,1.233333,93.700000,16.924150,17.270738,17.156717,35.866667,30.666667,33.073333,43.933333,41.800000
95,1.033333,93.866667,16.917084,17.230495,17.123601,35.733333,31.200000,33.256667,46.133333,40.466667
96,1.566667,93.266667,16.885745,17.203836,17.086261,35.466667,31.466667,33.362000,44.633333,43.100000
97,1.400000,93.200000,16.811742,17.179434,17.026611,36.666667,31.733333,33.505333,38.966667,48.033333
98,1.700000,93.333333,16.773452,17.153757,16.979926,37.000000,31.800000,33.684000,44.100000,43.833333
99,1.533333,93.566667,16.753763,17.056004,16.945541,36.866667,32.000000,33.980667,45.233333,41.300000
100,1.700000,92.933333,16.731949,17.039433,16.919659,37.133333,32.333333,34.291333,42.600000,44.600000
101,1.400000,93.133333,16.711156,16.979409,16.891960,37.400000,32.333333,34.607333,43.466667,45.800000
102,1.533333,93.000000,16.665717,16.971582,16.861720,37.733333,32.733333,34.884667,44.333333,45.600000
103,1.333333,93.200000,16.642233,16.927946,16.829300,38.066667,33.133333,35.134000,44.633333,46.966667
104,1.333333,93.533333,16.632834,16.903087,16.793826,38.400000,33.200000,35.453333,43.200000,46.733333
105,1.700000,93.200000,16.590976,16.880807,16.758432,38.666667,33.266667,35.662000,41.000000,49.333333
106,1.366667,93.466667,16.589520,16.828537,16.726004,38.733333,33.466667,35.900667,43.433333,47.233333
107,1.500000,93.333333,16.563058,16.773013,16.702876,38.933333,34.266667,36.100000,45.066667,46.800000
108,1.533333,93.166667,16.513859,16.752358,16.676251,39.066667,34.600000,36.329333,40.333333,50.600000
109,1.466667,93.066667,16.508914,16.724527,16.652869,39.466667,34.666667,36.648000,40.866667,49.333333
110,1.600000,93.000000,16.410473,16.708443,16.629606,39.666667,34.333333,36.832667,37.866667,52.466667
111,1.100000,93.333333,16.342404,16.681470,16.607422,39.533333,34.600000,36.942000,44.900000,46.233333
112,1.133333,93.600000,16.345693,16.657023,16.581191,39.733333,34.866667,37.108000,45.533333,44.000000
113,1.633333,93.433333,16.308667,16.635823,16.548174,40.000000,35.066667,37.251333,44.366667,45.766667
114,1.366667,93.633333,16.305030,16.623429,16.513690,40.600000,35.400000,37.368000,47.166667,42.166667
115,1.466667,93.633333,16.193277,16.587733,16.467127,41.266667,35.133333,37.599333,41.833333,47.433333
116,1.333333,93.500000,16.165317,16.567130,16.423255,40.933333,35.200000,37.760667,39.366667,49.633333
117,1.933333,93.166667,16.214146,16.544380,16.371734,40.333333,35.200000,37.804000,36.600000,52.533333
