gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,196.000000,169.966667,27.033692,12634901721144122.000000,25278293730257.835938,128.933333,1.000000,14.556133,1.133333,447.933333
2,126.033333,254.766667,27.065930,152713243.175143,307207.775149,128.600000,1.000000,12.439200,9.300000,438.633333
3,87.433333,320.666667,25.953057,1442.004258,42.302479,128.333333,1.000000,10.478933,42.033333,409.966667
4,62.866667,372.000000,24.428978,74.840159,34.398255,112.866667,1.000000,7.308667,176.466667,272.666667
5,42.600000,410.233333,23.372028,39.263782,32.237068,70.533333,1.000000,5.784400,211.100000,238.500000
6,38.900000,431.266667,22.093105,37.214249,30.456793,43.666667,1.000000,5.502933,178.000000,270.466667
7,41.100000,439.333333,21.033853,34.551846,28.989543,38.200000,1.000000,5.788400,206.200000,242.733333
8,39.066667,445.033333,20.482905,32.519652,27.762337,32.600000,1.866667,6.181600,222.333333,227.866667
9,37.566667,446.166667,19.518421,30.236636,26.651829,26.600000,2.933333,6.879200,247.966667,203.966667
10,34.666667,444.100000,18.974631,29.116037,25.513800,22.400000,3.333333,7.657200,228.833333,220.033333
11,30.800000,443.233333,18.768704,27.943266,24.333311,24.000000,4.400000,8.448533,224.900000,224.166667
12,29.533333,443.633333,18.217989,27.186933,23.204843,25.400000,4.800000,9.251467,241.933333,208.933333
13,28.400000,444.366667,17.835832,25.884877,22.172227,26.666667,5.400000,10.084533,229.166667,219.566667
14,27.466667,444.700000,17.719751,24.358580,21.236055,26.133333,5.600000,10.960000,199.200000,251.200000
15,25.566667,443.233333,17.486339,23.636074,20.358161,30.266667,6.133333,11.730267,190.766667,259.233333
16,22.900000,446.366667,17.202259,22.688073,19.621254,26.000000,6.733333,12.341200,165.666667,283.933333
17,19.333333,452.866667,17.077076,21.275287,19.053954,26.133333,7.266667,12.650400,194.833333,254.300000
18,17.500000,456.366667,16.927730,20.371129,18.634917,26.333333,7.733333,12.974000,208.066667,238.066667
19,16.533333,459.766667,16.751345,19.681366,18.288526,26.600000,8.133333,13.224400,217.266667,232.266667
20,16.500000,461.566667,16.594689,19.084298,17.973191,26.866667,8.866667,13.573867,241.766667,210.433333
21,15.666667,462.900000,16.476834,18.763596,17.713581,26.733333,9.400000,14.095733,247.500000,201.566667
22,16.666667,462.133333,16.397194,18.374825,17.512810,27.866667,10.466667,14.722667,270.833333,177.366667
23,14.833333,461.566667,16.212415,17.941964,17.328859,28.533333,11.333333,15.353733,279.533333,168.200000
24,14.866667,461.633333,16.146684,17.805162,17.140347,26.800000,11.866667,15.957067,251.533333,198.933333
25,14.766667,463.733333,15.997542,17.573043,16.954074,27.866667,12.066667,16.724133,249.700000,199.766667
26,15.233333,464.100000,15.841138,17.381533,16.779055,27.600000,12.666667,17.592667,241.200000,209.533333
27,15.166667,464.800000,15.653331,17.216167,16.616286,29.133333,13.133333,18.370800,230.600000,217.200000
28,13.833333,465.766667,15.608395,17.033717,16.473169,28.600000,14.000000,18.962133,224.066667,227.133333
29,13.133333,466.866667,15.499964,16.837898,16.339144,28.666667,14.333333,19.416800,245.400000,201.333333
30,12.533333,469.900000,15.440590,16.678633,16.213117,29.133333,15.200000,19.835867,210.266667,240.600000
31,10.900000,472.200000,15.389801,16.532938,16.094949,29.266667,16.066667,20.206933,272.900000,175.500000
32,9.566667,473.933333,15.307692,16.364325,15.982304,29.400000,16.933333,20.665733,276.900000,174.700000
33,10.633333,473.666667,15.207563,16.259446,15.865044,29.400000,16.866667,21.161467,252.033333,196.833333
34,11.166667,474.366667,15.154666,16.138034,15.752945,29.600000,17.200000,21.568933,267.800000,185.666667
35,9.633333,475.266667,15.107094,16.074561,15.642046,29.666667,17.733333,21.791867,241.933333,206.333333
36,10.133333,475.466667,14.981104,15.936975,15.550159,30.000000,18.533333,22.013200,229.333333,218.200000
37,9.433333,476.500000,14.930680,15.782957,15.474892,30.400000,19.066667,22.364133,244.333333,204.400000
38,7.866667,477.700000,14.844161,15.648320,15.401364,30.200000,19.266667,22.858533,260.666667,190.066667
39,7.966667,477.700000,14.810296,15.580551,15.329634,30.866667,19.400000,23.253200,241.900000,208.166667
40,7.066667,478.500000,14.654392,15.509258,15.260023,31.666667,19.800000,23.652000,258.066667,191.600000
41,7.366667,478.233333,14.508009,15.450958,15.189450,32.466667,20.133333,23.989867,302.600000,147.866667
42,7.900000,477.866667,14.481898,15.316370,15.115552,32.800000,20.933333,24.438533,280.166667,167.900000
43,9.566667,476.333333,14.412426,15.288412,15.033594,33.133333,20.933333,24.880267,278.266667,172.733333
44,10.366667,474.300000,14.346755,15.223263,14.939382,33.466667,21.466667,25.420133,242.133333,205.600000
45,10.166667,473.366667,14.318361,15.183077,14.846484,33.533333,21.533333,25.817200,214.833333,235.566667
46,9.566667,473.833333,14.277145,15.079420,14.746714,34.133333,21.866667,26.126000,292.233333,156.100000
47,9.266667,474.433333,14.245404,14.973592,14.665484,34.266667,22.266667,26.446933,288.833333,160.833333
48,8.533333,475.733333,14.205639,14.855230,14.583852,34.533333,23.200000,26.875200,250.266667,197.733333
49,8.566667,475.766667,14.167241,14.771461,14.501889,35.000000,23.400000,27.479067,207.066667,244.666667
50,8.133333,477.033333,14.099416,14.731532,14.435950,35.466667,23.600000,27.956800,199.566667,253.566667
51,7.600000,477.766667,13.996459,14.651008,14.380965,35.533333,24.200000,28.349067,234.766667,212.366667
52,8.466667,477.533333,13.963503,14.521766,14.335463,35.200000,25.200000,28.750400,209.600000,238.466667
53,7.566667,477.500000,13.941185,14.463605,14.294522,35.333333,25.400000,29.228533,250.100000,199.233333
54,7.133333,476.933333,13.913033,14.402218,14.254128,35.866667,25.866667,29.599867,232.600000,217.400000
55,8.133333,475.766667,13.830542,14.351652,14.213208,37.133333,26.266667,29.898400,266.500000,182.766667
56,8.400000,475.700000,13.802544,14.318246,14.171415,37.000000,26.666667,30.207200,264.433333,188.300000
