gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,195.466667,170.833333,27.056539,8410588524006328908024433868800.000000,16821177048012658255853518848.000000,128.400000,1.000000,14.289600,1.400000,447.666667
2,126.033333,253.533333,25.872879,40998178.072256,82610.290376,128.333333,1.000000,12.640533,9.200000,440.533333
3,88.766667,315.266667,24.764176,1061.708390,41.850683,128.200000,1.000000,10.458933,38.366667,410.966667
4,59.566667,371.266667,23.303780,70.043209,34.386719,113.000000,1.000000,7.321867,176.433333,271.566667
5,43.133333,409.800000,22.223982,39.318627,32.168043,68.666667,1.000000,5.920267,213.833333,234.166667
6,37.166667,429.666667,21.329268,37.061596,30.307763,39.000000,1.000000,6.142400,195.466667,255.333333
7,40.733333,438.166667,20.797133,34.475640,28.626627,32.466667,1.000000,6.589600,204.200000,243.600000
8,43.366667,441.166667,19.776637,32.765980,27.112290,30.333333,1.733333,7.074133,229.200000,222.600000
9,39.133333,442.600000,19.133390,30.489932,25.754720,31.466667,2.800000,7.711733,217.966667,233.300000
10,33.133333,443.566667,18.628624,28.711545,24.509766,28.333333,3.666667,8.241200,206.266667,241.333333
11,28.766667,445.266667,18.330893,27.568258,23.390912,27.866667,4.666667,8.930800,216.633333,231.566667
12,26.766667,446.500000,17.815390,26.224264,22.390352,27.266667,5.133333,9.709467,250.966667,197.966667
13,25.300000,445.500000,17.504294,24.798744,21.480116,26.400000,5.600000,10.576400,208.366667,240.633333
14,24.400000,443.933333,16.846802,23.513633,20.630996,26.000000,5.933333,11.559467,203.200000,249.666667
15,23.166667,444.933333,16.661132,22.907387,19.888096,25.933333,6.600000,12.471333,224.933333,224.933333
16,22.033333,447.233333,16.425770,22.035552,19.257619,25.400000,7.200000,13.323333,186.033333,262.300000
17,20.200000,450.633333,16.358423,20.903866,18.724150,25.533333,8.000000,13.953733,212.933333,236.400000
18,17.766667,454.433333,16.175490,19.997065,18.289044,26.333333,9.066667,14.492267,228.966667,218.433333
19,16.933333,459.100000,16.113019,19.355120,17.924191,26.400000,9.800000,14.983333,218.866667,231.200000
20,16.566667,460.100000,15.957061,18.826275,17.579409,26.533333,10.533333,15.529333,259.900000,192.100000
21,15.166667,462.433333,15.839229,18.380226,17.236150,26.866667,11.200000,16.036133,240.400000,209.066667
22,14.933333,465.600000,15.685451,18.114775,16.903095,27.333333,11.800000,16.550800,206.233333,243.033333
23,13.100000,468.733333,15.640406,17.804184,16.634579,26.533333,12.200000,17.061467,188.000000,260.933333
24,15.233333,470.200000,15.489448,17.215122,16.426060,27.266667,12.866667,17.634667,238.833333,213.033333
25,14.366667,470.400000,15.403638,16.869022,16.256928,27.133333,13.733333,18.263467,241.266667,210.066667
26,13.333333,468.966667,15.355399,16.731880,16.105981,27.266667,14.200000,18.970933,252.566667,200.100000
27,12.966667,468.800000,15.284954,16.490895,15.972151,27.666667,14.800000,19.741200,233.000000,215.933333
28,11.700000,470.800000,15.196917,16.303381,15.858277,28.333333,15.400000,20.509867,211.300000,240.966667
29,11.900000,470.733333,15.146147,16.132175,15.755254,31.066667,16.066667,21.089467,196.700000,251.366667
30,11.866667,471.033333,15.030157,16.025013,15.663416,31.933333,16.466667,21.518800,228.300000,220.833333
31,10.400000,472.100000,14.892303,15.896189,15.574813,32.266667,17.466667,21.907067,269.533333,179.400000
32,11.366667,471.900000,14.802023,15.781443,15.482004,32.466667,17.933333,22.346000,259.033333,192.900000
33,10.500000,470.333333,14.755488,15.705950,15.377215,33.133333,18.133333,22.874933,240.533333,210.400000
34,12.500000,467.800000,14.742222,15.617740,15.279016,33.533333,18.466667,23.406267,239.400000,213.866667
35,12.900000,467.700000,14.728391,15.528854,15.188875,34.266667,18.533333,23.847733,271.100000,180.500000
36,12.300000,467.933333,14.653332,15.390536,15.109805,34.000000,19.200000,24.229333,244.766667,202.566667
37,12.966667,467.800000,14.575794,15.295686,15.030012,34.533333,19.866667,24.586267,249.066667,201.000000
38,11.633333,468.766667,14.510639,15.221730,14.951941,34.666667,20.333333,25.238400,238.866667,211.533333
39,12.566667,467.666667,14.459699,15.132799,14.873145,35.666667,20.466667,26.201200,228.333333,223.000000
40,10.933333,468.400000,14.400597,15.062854,14.802973,35.266667,20.933333,27.139333,227.500000,222.300000
41,12.933333,466.666667,14.363566,15.007204,14.743689,37.800000,21.200000,27.864933,244.133333,206.933333
42,10.133333,468.800000,14.318667,14.907410,14.699701,37.400000,22.600000,28.159200,272.166667,176.366667
43,10.600000,469.833333,14.225353,14.788488,14.658085,37.266667,23.533333,28.187067,316.766667,134.700000
44,10.400000,469.966667,14.169847,14.748562,14.614744,37.466667,23.533333,28.160533,276.133333,172.733333
45,10.733333,469.700000,14.104921,14.714900,14.566019,38.133333,23.600000,28.071867,255.266667,195.000000
46,9.766667,471.200000,13.993250,14.678952,14.507224,37.533333,23.666667,28.180800,272.700000,175.300000
47,10.000000,472.733333,13.885370,14.641561,14.445853,37.533333,23.933333,28.601333,247.200000,202.533333
48,10.200000,473.533333,13.853150,14.587935,14.379900,38.000000,24.333333,29.061467,264.300000,183.500000
49,9.500000,473.866667,13.820421,14.548834,14.317095,38.800000,24.600000,29.324400,268.200000,184.400000
50,8.866667,474.366667,13.796815,14.477364,14.256350,38.466667,25.400000,29.426667,267.933333,183.333333
