gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,175.066667,170.133333,27.739287,20141946596295140289274515030016.000000,40283893192590281422973960192.000000,129.666667,1.000000,14.839733,1.200000,345.733333
2,120.533333,250.166667,26.690133,74802726.320477,150303.462857,130.400000,1.000000,13.540000,6.466667,340.533333
3,84.100000,312.533333,24.988271,1690.641485,43.268670,128.666667,1.000000,11.513333,23.900000,327.900000
4,59.433333,362.933333,23.595936,65.097460,34.198964,123.466667,1.000000,8.152933,139.533333,209.400000
5,41.533333,402.466667,21.703963,39.343531,31.867096,86.266667,1.000000,6.492267,161.500000,191.166667
6,34.766667,426.300000,20.993455,37.601223,29.848008,54.533333,1.000000,6.539333,130.433333,215.900000
7,36.266667,435.000000,19.778267,34.414695,28.154580,37.866667,1.066667,7.201333,163.633333,188.033333
8,35.600000,437.600000,19.036216,32.179032,26.773201,38.933333,2.200000,7.973600,178.966667,167.633333
9,32.133333,438.800000,18.385263,29.879733,25.511925,34.600000,3.200000,8.967333,192.400000,159.400000
10,32.966667,434.200000,17.849020,28.041534,24.243438,34.866667,4.066667,10.013867,185.200000,164.733333
11,30.566667,432.033333,17.405634,27.299379,22.830039,40.933333,4.666667,11.082667,175.966667,174.233333
12,29.300000,432.666667,17.059860,26.188722,21.535155,40.666667,5.066667,11.760400,160.833333,189.433333
13,26.733333,434.133333,16.872955,24.932479,20.414130,41.200000,5.600000,12.256267,142.933333,209.800000
14,26.633333,435.866667,16.568945,23.179689,19.510638,40.533333,5.933333,12.893067,148.766667,198.833333
15,26.000000,437.566667,16.380587,21.817507,18.803863,42.666667,6.466667,13.588667,163.633333,186.100000
16,23.633333,441.966667,16.036355,20.506743,18.216640,41.200000,7.400000,14.360400,158.200000,193.133333
17,23.366667,443.066667,15.858868,19.582922,17.720125,41.533333,7.933333,15.226667,171.833333,180.633333
18,22.466667,444.633333,15.738073,19.044237,17.319119,40.066667,8.533333,16.254267,165.100000,183.366667
19,20.600000,446.933333,15.504599,18.204487,17.001302,40.466667,10.000000,17.201867,174.700000,171.500000
20,19.566667,449.300000,15.324631,17.767150,16.734271,42.400000,11.733333,18.135067,181.533333,168.133333
21,20.633333,448.600000,15.152088,17.329074,16.512251,41.733333,12.600000,19.083867,191.900000,154.366667
22,21.366667,446.200000,14.976054,17.065867,16.290577,44.000000,13.133333,20.045733,183.733333,165.200000
23,21.066667,444.100000,14.931626,16.793042,16.087221,43.200000,13.200000,21.044933,173.333333,179.666667
24,20.733333,441.800000,14.785241,16.556919,15.897213,42.800000,13.600000,21.906933,161.500000,185.500000
25,21.300000,440.233333,14.640111,16.392190,15.725828,42.200000,13.800000,22.670000,191.333333,158.333333
26,20.933333,440.833333,14.470482,16.169484,15.571022,43.333333,14.333333,23.434933,189.200000,163.400000
27,21.200000,442.366667,14.384844,15.909905,15.408862,42.266667,14.666667,24.201467,196.100000,150.433333
28,20.800000,443.166667,14.262441,15.821677,15.245095,43.466667,15.733333,24.805867,197.333333,154.600000
29,21.266667,442.466667,14.070499,15.659151,15.076723,41.800000,17.200000,25.325200,195.033333,158.100000
30,19.300000,443.833333,13.893627,15.496917,14.920966,42.266667,17.533333,25.421067,193.066667,159.666667
31,19.700000,445.466667,13.667827,15.292991,14.777600,38.933333,18.000000,25.586267,212.433333,139.966667
32,17.366667,449.333333,13.587661,15.119827,14.637541,39.266667,18.266667,25.953600,194.733333,148.666667
33,16.933333,451.900000,13.476620,15.007284,14.485918,41.200000,18.533333,26.802667,173.900000,173.033333
34,17.333333,452.000000,13.327975,14.840707,14.344363,40.800000,19.533333,27.576533,188.333333,161.466667
35,17.233333,451.833333,13.198598,14.670085,14.202208,42.466667,20.933333,27.908133,216.266667,135.400000
36,17.500000,450.700000,13.152594,14.533656,14.057227,41.666667,21.866667,27.985733,209.966667,140.500000
37,18.700000,449.300000,13.024316,14.400040,13.900441,43.800000,21.800000,28.072000,191.100000,157.833333
38,18.000000,449.633333,12.912097,14.307292,13.733096,42.933333,22.133333,28.414667,168.066667,185.266667
39,15.700000,452.600000,12.850056,14.143581,13.571637,42.800000,22.666667,29.088533,158.300000,192.300000
40,15.866667,453.233333,12.779911,13.965385,13.435865,42.800000,22.800000,29.692533,194.300000,158.700000
41,16.266667,455.033333,12.697462,13.804065,13.320071,42.133333,23.400000,30.132133,198.233333,152.766667
42,17.366667,454.833333,12.590494,13.604264,13.216950,43.133333,24.000000,30.677600,193.066667,160.533333
43,14.633333,455.633333,12.470437,13.470920,13.121861,43.666667,24.333333,31.348133,194.966667,159.633333
44,14.033333,459.233333,12.426315,13.350954,13.030070,43.733333,25.066667,31.873067,192.833333,157.700000
45,13.533333,460.333333,12.361970,13.260685,12.942279,44.466667,25.666667,32.192400,196.900000,154.433333
46,11.633333,463.333333,12.283263,13.154829,12.856270,43.066667,25.866667,32.231067,180.966667,168.233333
47,10.633333,466.766667,12.134400,13.070437,12.772920,43.600000,27.000000,32.227733,181.300000,170.100000
48,11.266667,467.000000,12.087267,12.978432,12.693828,43.000000,27.733333,32.488667,207.600000,144.800000
49,12.033333,465.966667,11.996306,12.891907,12.615220,43.600000,28.000000,32.998800,208.866667,139.133333
50,11.800000,464.800000,11.956324,12.793509,12.530519,43.800000,28.000000,33.546267,184.033333,159.766667
51,11.533333,464.400000,11.895774,12.742724,12.437053,44.733333,28.333333,33.995600,176.966667,169.500000
52,11.233333,464.600000,11.850875,12.688934,12.346089,44.600000,28.733333,34.249333,208.766667,140.100000
53,10.533333,465.566667,11.769834,12.570732,12.263742,44.800000,29.866667,34.484533,196.200000,155.266667
54,9.000000,468.866667,11.756117,12.467065,12.183225,43.533333,30.133333,34.795867,185.933333,158.733333
55,9.866667,468.533333,11.696285,12.385152,12.103743,43.866667,30.600000,35.310800,185.866667,168.733333
56,11.266667,468.200000,11.634405,12.329739,12.024600,43.933333,30.800000,35.922533,173.766667,175.300000
57,10.933333,468.833333,11.541406,12.236234,11.954726,43.933333,31.866667,36.497867,160.100000,192.433333
58,9.366667,469.366667,11.467789,12.145101,11.895763,44.733333,32.400000,37.042933,200.933333,145.933333
59,9.566667,468.866667,11.435513,12.025084,11.841353,45.200000,32.933333,37.477600,166.166667,182.366667
60,9.633333,468.833333,11.373955,11.978168,11.785019,45.666667,33.266667,37.926267,177.300000,177.166667
61,10.033333,467.800000,11.314998,11.922755,11.730123,45.533333,33.400000,38.340800,193.933333,152.533333
62,8.900000,469.600000,11.288113,11.876041,11.675457,45.933333,34.333333,38.748667,211.866667,138.733333
63,8.900000,470.000000,11.169215,11.804130,11.621077,46.000000,34.800000,39.175867,216.233333,135.500000
64,10.100000,469.433333,11.112908,11.756804,11.559435,46.133333,35.333333,39.651200,187.766667,161.300000
65,9.733333,469.800000,11.083611,11.703794,11.494285,46.466667,35.666667,40.061333,190.166667,159.433333
66,9.733333,469.766667,11.026525,11.665422,11.433989,47.466667,35.600000,40.366400,194.333333,155.466667
67,9.033333,470.666667,11.004761,11.595042,11.375410,47.666667,36.400000,40.713067,187.366667,164.966667
