gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,100.300000,190.566667,27.485597,113231448168788082688.000000,226463004141002976.000000,130.200000,1.000000,15.381200,0.366667,147.700000
2,71.633333,270.466667,26.971763,105071097.242353,211218.390419,130.333333,1.000000,14.141200,3.133333,146.133333
3,52.900000,329.800000,25.988078,5814.521208,56.357870,129.600000,1.000000,12.088267,6.366667,145.900000
4,39.100000,377.533333,25.065563,108.792006,35.544301,124.400000,1.000000,8.833200,58.700000,87.300000
5,28.900000,409.100000,24.116554,39.524722,33.106604,89.933333,1.000000,7.380400,64.466667,83.800000
6,22.366667,431.766667,23.090495,38.652506,30.947257,67.266667,1.000000,7.009600,61.266667,87.733333
7,20.200000,446.366667,22.524211,36.326641,29.177344,51.133333,1.000000,6.833733,56.966667,90.233333
8,17.433333,457.900000,22.152480,33.701802,27.817835,41.200000,1.533333,6.853733,61.300000,88.233333
9,17.033333,464.000000,21.625994,31.103229,26.755758,36.600000,2.800000,7.316667,69.033333,81.633333
10,15.766667,464.833333,20.932492,29.255585,25.860253,29.200000,3.066667,8.134267,84.600000,64.733333
11,16.833333,460.633333,19.942159,28.373123,25.010058,31.800000,4.000000,8.985867,79.133333,70.533333
12,16.366667,458.733333,19.382351,27.031368,24.182510,31.200000,4.666667,9.802667,73.066667,76.933333
13,14.933333,458.100000,18.913583,26.143337,23.389838,33.466667,5.200000,10.548933,67.000000,83.800000
14,15.000000,457.533333,18.470102,25.520482,22.690032,31.866667,5.800000,11.319200,76.300000,78.500000
15,14.266667,457.333333,18.026573,24.340942,22.036911,33.333333,6.600000,12.221333,87.666667,62.200000
16,15.100000,455.366667,17.910398,23.554775,21.443369,33.533333,7.066667,13.439733,85.166667,65.433333
17,16.733333,452.600000,17.706633,22.950657,20.818380,35.533333,7.466667,14.817200,78.266667,68.133333
18,16.733333,450.233333,17.550626,22.354140,20.166097,36.133333,8.200000,16.229600,74.100000,77.766667
19,16.766667,449.033333,17.164320,21.737000,19.535359,34.333333,8.666667,17.495200,69.133333,78.400000
20,16.333333,449.800000,16.954148,21.174841,18.985521,33.066667,9.600000,18.737467,66.033333,80.633333
21,15.833333,450.200000,16.719429,20.462809,18.549027,33.333333,10.800000,19.852800,68.900000,79.433333
22,12.600000,454.366667,16.633178,19.744819,18.195747,35.266667,13.600000,20.914667,65.766667,82.166667
23,13.900000,455.900000,16.510085,18.943809,17.923359,36.666667,14.200000,21.811067,81.800000,68.066667
24,13.400000,455.866667,16.287548,18.589796,17.689741,39.333333,15.266667,22.607867,80.933333,70.933333
25,12.666667,455.533333,16.037656,18.223840,17.459225,37.466667,15.800000,23.246133,85.133333,65.266667
26,12.766667,455.833333,15.830098,17.993481,17.229860,37.533333,17.000000,23.877867,83.700000,66.633333
27,11.533333,458.033333,15.692287,17.864764,16.991654,41.066667,17.466667,24.534667,78.966667,69.900000
28,12.900000,458.100000,15.595082,17.551638,16.768725,41.600000,18.333333,25.160533,76.266667,79.866667
29,11.600000,459.366667,15.471710,17.354792,16.561389,41.400000,19.200000,25.763333,61.900000,88.633333
30,10.733333,460.300000,15.414816,17.120228,16.375160,40.600000,20.666667,26.271467,78.766667,71.500000
31,11.100000,460.966667,15.246865,16.821312,16.199179,40.666667,21.266667,26.982000,88.800000,62.733333
32,10.800000,462.333333,15.048492,16.627787,16.028839,41.333333,21.666667,27.690133,81.766667,67.566667
33,10.533333,461.566667,14.899723,16.412676,15.875236,42.266667,21.666667,28.357600,76.966667,68.633333
34,10.400000,463.166667,14.789350,16.269463,15.738322,42.533333,21.666667,28.799733,77.033333,71.833333
35,9.266667,465.200000,14.658213,16.059051,15.611946,43.066667,22.333333,28.685600,82.900000,65.366667
36,9.500000,466.666667,14.538547,15.934478,15.493782,43.400000,22.933333,28.496533,81.733333,70.200000
37,9.333333,468.133333,14.458368,15.811188,15.373564,39.266667,23.533333,28.579600,87.666667,60.400000
38,9.066667,467.300000,14.342827,15.669573,15.258086,40.466667,24.066667,28.829200,76.200000,72.133333
39,9.966667,465.566667,14.235687,15.549312,15.134888,40.466667,24.400000,29.270800,89.833333,61.766667
40,8.333333,467.633333,14.141985,15.428160,15.005516,41.200000,24.733333,29.807467,89.466667,57.133333
41,8.233333,468.400000,14.052233,15.325862,14.872199,40.666667,24.866667,30.267200,84.366667,62.233333
42,9.200000,467.966667,13.990795,15.240223,14.748168,40.933333,24.800000,30.690400,76.666667,75.933333
43,8.566667,468.466667,13.852235,15.118768,14.626471,40.533333,25.466667,31.042933,74.300000,73.966667
44,8.566667,468.700000,13.718841,14.927827,14.505948,42.266667,25.800000,31.507867,90.166667,62.500000
45,7.933333,469.833333,13.604847,14.796742,14.387393,41.200000,26.400000,32.003467,85.066667,66.266667
46,8.700000,470.266667,13.530325,14.706374,14.276273,41.666667,27.000000,32.703867,80.066667,66.133333
47,7.466667,470.566667,13.492447,14.561548,14.175761,41.800000,27.800000,33.361467,78.200000,68.333333
48,7.900000,470.033333,13.381402,14.436043,14.082701,41.733333,28.066667,33.757867,95.400000,59.400000
49,8.200000,470.733333,13.320067,14.300881,13.990669,42.466667,29.200000,34.124533,87.866667,59.666667
50,8.166667,470.400000,13.226780,14.215915,13.891808,42.800000,29.666667,34.563733,81.733333,68.733333
51,8.200000,470.433333,13.178420,14.161541,13.789286,43.800000,29.666667,35.010933,88.033333,67.300000
52,7.233333,471.766667,13.138656,14.067915,13.686107,43.733333,30.000000,35.507333,85.300000,63.300000
53,8.333333,470.900000,13.052981,13.927998,13.581255,44.666667,30.533333,35.980400,73.733333,77.800000
54,7.800000,471.133333,13.021903,13.871796,13.488497,44.600000,31.133333,36.371733,70.733333,77.333333
55,7.300000,472.033333,12.930882,13.761508,13.408987,45.533333,31.866667,36.786933,80.200000,68.200000
56,6.900000,473.366667,12.831917,13.583591,13.332611,45.733333,32.400000,37.132000,85.533333,64.200000
57,6.366667,473.500000,12.767763,13.508612,13.257823,47.066667,32.733333,37.436000,82.633333,66.633333
58,6.266667,474.200000,12.698802,13.458211,13.191637,47.333333,32.866667,37.796400,76.100000,70.700000
59,7.700000,472.966667,12.611649,13.368748,13.130096,47.533333,32.933333,38.260400,92.266667,60.333333
60,7.733333,471.500000,12.559053,13.296804,13.066707,47.600000,33.866667,38.833867,88.566667,55.033333
61,6.433333,471.933333,12.524970,13.219018,13.000379,47.600000,34.400000,39.465467,84.600000,60.266667
62,7.366667,472.133333,12.492264,13.158235,12.934369,47.533333,35.066667,39.875067,73.500000,76.700000
63,6.566667,472.633333,12.441486,13.096874,12.865713,48.066667,35.266667,40.227200,79.733333,69.600000
