gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,49.333333,28.375106,38550581102379761642121768380399616.000000,77101163286187301676216743886848.000000,127.000000,3.000000,23.011867,0.000000,0.000000
1,134.833333,179.400000,27.035998,20141946596182036888232732393472.000000,40283893192364072298721837056.000000,129.933333,1.000000,15.241200,0.966667,246.100000
2,96.000000,259.400000,26.248848,9477331.013967,21277.376850,130.266667,1.000000,14.014133,4.633333,241.233333
3,67.566667,321.933333,25.095127,3783.093720,50.611614,130.200000,1.000000,12.217067,10.166667,233.300000
4,50.600000,368.800000,23.482321,87.382857,34.908943,128.200000,1.000000,8.887333,97.766667,148.900000
5,34.533333,406.766667,21.807067,39.421701,32.533942,95.200000,1.000000,7.472267,113.533333,135.200000
6,27.733333,428.133333,21.004064,37.980002,30.536003,66.200000,1.000000,7.375467,113.100000,139.566667
7,30.033333,439.533333,20.013525,35.471540,28.724880,61.666667,1.000000,7.554000,110.666667,142.933333
8,27.700000,449.500000,19.410852,33.294887,27.177956,50.133333,1.866667,7.308133,123.366667,127.366667
9,27.200000,453.400000,18.959096,30.923401,25.773071,42.600000,2.866667,7.678267,123.900000,123.633333
10,24.533333,452.133333,18.668538,29.005708,24.398572,32.400000,3.400000,8.437333,131.966667,120.633333
11,22.966667,448.833333,18.153003,27.678190,23.094720,34.000000,4.333333,9.389200,123.966667,124.766667
12,21.933333,447.166667,17.788062,26.451011,21.903052,33.400000,5.266667,10.486133,118.700000,139.433333
13,17.966667,448.600000,17.570157,25.051925,20.922225,30.933333,6.000000,11.439067,112.666667,132.866667
14,17.533333,451.266667,17.309288,23.353941,20.061245,30.200000,6.333333,11.937467,106.933333,142.000000
15,15.533333,456.966667,17.154145,22.296235,19.404582,28.066667,6.933333,12.091067,107.466667,144.466667
16,12.533333,463.100000,16.978816,21.327625,18.934337,29.000000,7.666667,12.402933,133.166667,114.366667
17,13.800000,463.900000,16.838625,20.048053,18.574596,29.866667,8.600000,13.076667,133.400000,114.266667
18,13.333333,462.500000,16.618209,19.450918,18.246988,30.400000,8.733333,13.775733,114.933333,129.933333
19,13.966667,462.400000,16.357588,19.066849,17.929475,31.933333,9.600000,14.380133,134.233333,113.566667
20,13.066667,463.633333,16.096925,18.761302,17.646168,32.600000,10.133333,14.906533,132.066667,120.466667
21,12.933333,463.533333,15.889740,18.410694,17.406223,31.733333,10.266667,15.577600,130.433333,123.233333
22,12.000000,462.800000,15.803662,17.981973,17.188493,32.533333,11.200000,16.160667,141.333333,108.866667
23,12.133333,464.600000,15.627218,17.729159,16.974115,32.400000,12.133333,16.810400,146.000000,105.200000
24,13.166667,463.800000,15.455320,17.544982,16.763773,33.466667,12.533333,17.431333,135.900000,109.566667
25,11.766667,464.266667,15.344785,17.239872,16.564354,33.266667,13.266667,18.040533,148.633333,104.166667
26,10.933333,465.400000,15.189380,17.034800,16.373430,32.333333,14.000000,18.606400,138.066667,111.200000
27,9.900000,466.300000,15.113338,16.891453,16.185837,31.400000,14.533333,19.152533,139.666667,112.133333
28,11.266667,467.133333,15.016524,16.619571,16.003485,32.266667,14.666667,19.671333,127.966667,118.966667
29,10.500000,467.766667,14.939702,16.484125,15.831771,34.133333,15.333333,20.112667,129.500000,120.300000
30,10.500000,468.233333,14.866330,16.247129,15.679876,33.666667,16.000000,20.487467,141.000000,107.133333
31,11.733333,466.533333,14.698813,16.067959,15.543644,35.200000,16.533333,20.884400,147.533333,105.933333
32,11.166667,465.100000,14.546370,15.851672,15.404554,34.800000,16.800000,21.355200,128.933333,124.933333
33,11.166667,464.866667,14.367275,15.766010,15.273646,35.133333,17.200000,21.869467,143.833333,100.766667
34,9.100000,467.133333,14.305015,15.620016,15.145385,35.133333,17.666667,22.356800,122.500000,123.966667
35,9.566667,469.266667,14.270617,15.453239,15.021488,33.733333,18.000000,22.791600,135.200000,114.866667
36,9.733333,469.800000,14.133874,15.345272,14.897617,34.733333,18.400000,23.257333,131.333333,118.733333
37,9.433333,469.700000,14.040180,15.199081,14.766110,34.333333,19.133333,23.966267,139.033333,116.633333
38,9.833333,469.400000,13.955500,15.071336,14.640105,35.266667,19.200000,24.646667,135.333333,112.000000
39,9.933333,468.066667,13.857204,14.950286,14.523359,37.333333,20.000000,25.061200,147.233333,102.833333
40,9.666667,468.800000,13.825368,14.861974,14.420019,37.266667,20.466667,25.210267,136.733333,111.933333
41,10.400000,469.033333,13.747631,14.655364,14.325289,37.933333,20.800000,25.476400,138.266667,116.000000
42,9.366667,469.533333,13.638178,14.543772,14.228560,40.266667,21.866667,25.652267,143.633333,106.900000
43,9.200000,470.533333,13.605155,14.466449,14.140307,38.533333,22.066667,25.870667,139.466667,107.466667
44,8.833333,469.500000,13.494207,14.373746,14.058073,39.400000,22.200000,26.273067,156.833333,94.433333
45,8.500000,470.100000,13.348783,14.272418,13.975543,38.333333,22.333333,26.769333,139.566667,110.100000
46,7.366667,471.633333,13.303462,14.192909,13.894788,37.400000,22.600000,27.363067,134.333333,111.066667
47,7.766667,471.866667,13.215824,14.101916,13.820590,40.000000,22.666667,28.091200,132.733333,115.733333
48,8.333333,472.000000,13.176193,14.020740,13.749593,40.733333,23.333333,29.023067,150.733333,97.466667
49,9.600000,470.633333,13.117584,13.913498,13.676793,41.600000,24.333333,30.098933,149.466667,107.066667
50,8.633333,470.766667,13.068114,13.854757,13.595853,41.800000,25.133333,30.967467,160.866667,92.066667
51,8.033333,470.966667,12.937922,13.790872,13.504281,41.866667,25.333333,31.503067,142.733333,106.466667
52,8.100000,471.533333,12.834292,13.745483,13.410592,41.066667,25.200000,31.836667,135.666667,115.800000
53,7.033333,472.366667,12.743066,13.617579,13.323848,41.200000,26.200000,31.998000,129.600000,114.866667
54,7.700000,472.733333,12.668573,13.559030,13.245940,41.200000,26.266667,32.040267,124.933333,122.733333
55,7.633333,473.766667,12.480355,13.429106,13.174910,41.866667,27.200000,32.022000,127.266667,127.466667
56,6.933333,473.800000,12.415931,13.353688,13.106071,42.666667,27.466667,32.172667,168.366667,82.433333
57,8.666667,471.900000,12.339860,13.294992,13.036369,42.733333,27.800000,32.695200,164.333333,89.266667
58,8.200000,471.533333,12.324318,13.202386,12.954464,42.866667,27.600000,33.698400,142.500000,103.966667
59,9.366667,469.333333,12.103700,13.146864,12.861973,44.733333,28.200000,34.668800,133.633333,114.433333
60,10.700000,467.133333,11.976488,13.091150,12.762525,44.800000,28.333333,35.274000,136.800000,115.466667
61,8.466667,467.966667,11.884851,13.026553,12.664570,45.333333,28.533333,35.383067,124.000000,124.466667
62,9.233333,468.733333,11.859569,12.887716,12.554564,45.266667,29.266667,35.285867,127.133333,129.333333
63,7.100000,471.200000,11.820205,12.830750,12.448019,45.066667,29.933333,35.354267,130.933333,120.600000
64,8.933333,472.566667,11.770164,12.735228,12.352264,45.200000,30.866667,35.670933,133.766667,116.033333
65,8.033333,472.866667,11.705770,12.573345,12.260780,44.600000,31.333333,36.063067,132.866667,117.533333
66,9.066667,471.900000,11.653378,12.469550,12.169371,45.200000,31.400000,36.411333,152.833333,99.100000
67,8.366667,470.966667,11.621153,12.396407,12.060963,45.466667,32.333333,36.774133,136.133333,110.200000
68,9.233333,469.400000,11.567041,12.319272,11.961734,46.400000,32.400000,37.158800,136.600000,115.066667
69,9.600000,468.700000,11.501911,12.269194,11.879175,46.533333,32.733333,37.321333,130.366667,122.900000
70,8.000000,470.266667,11.449309,12.061723,11.820967,46.466667,33.133333,37.570400,134.033333,125.766667
71,7.933333,471.733333,11.406769,11.974327,11.766982,46.666667,33.533333,37.943333,147.000000,102.066667
72,8.733333,470.400000,11.385444,11.903162,11.710929,47.066667,33.800000,38.340667,134.666667,116.133333
73,7.766667,471.700000,11.324479,11.848017,11.658517,47.266667,34.200000,38.737733,119.866667,133.400000
74,7.333333,473.266667,11.291008,11.810067,11.612344,47.200000,34.466667,39.258667,134.366667,111.500000
