gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.562962,1440932535.791787,3160289.499535,127.000000,3.000000,27.025600,0.000000,0.000000
1,91.133333,234.966667,3.541520,26428.115747,87.903402,129.266667,1.000000,20.305067,4.833333,141.300000
2,53.100000,313.966667,3.501225,176.742158,5.547686,129.666667,1.000000,20.790133,17.133333,132.400000
3,23.966667,370.400000,3.454292,12.294080,3.914519,130.266667,1.066667,24.332133,15.633333,129.300000
4,11.700000,411.266667,3.398916,5.487455,3.686555,128.933333,2.200000,26.800000,38.600000,117.133333
5,9.466667,426.166667,3.364413,3.884149,3.651121,128.333333,3.000000,26.378000,105.933333,43.933333
6,15.133333,423.800000,3.322089,3.684391,3.624379,125.600000,3.000000,25.388267,99.466667,53.600000
7,20.733333,420.866667,3.267015,3.680566,3.587396,123.933333,3.000000,24.357733,80.800000,69.066667
8,20.300000,428.333333,3.217834,3.679894,3.543187,101.866667,3.933333,24.636400,75.866667,71.733333
9,18.966667,437.933333,3.185436,3.649133,3.496110,83.266667,7.066667,25.210533,80.533333,70.466667
10,16.666667,444.233333,3.168163,3.600417,3.450633,66.333333,9.466667,25.675867,68.266667,78.400000
11,12.866667,450.100000,3.141912,3.573937,3.406007,59.466667,11.133333,26.191333,83.800000,66.000000
12,15.133333,452.533333,3.102483,3.521219,3.360726,58.466667,14.066667,26.823333,85.733333,64.200000
13,12.766667,454.766667,3.064827,3.469578,3.316861,55.266667,16.200000,27.911200,77.600000,74.466667
14,11.666667,456.700000,3.021605,3.428413,3.273365,56.066667,17.000000,29.143600,80.033333,70.833333
15,11.433333,458.533333,2.966205,3.384150,3.231713,58.600000,17.800000,30.139867,78.833333,69.566667
16,10.066667,462.966667,2.946545,3.335960,3.194082,63.333333,18.400000,30.970800,74.533333,78.933333
17,9.000000,465.800000,2.932983,3.282374,3.159081,57.266667,20.066667,31.793600,75.500000,71.300000
18,8.500000,466.733333,2.874698,3.247059,3.125769,56.600000,21.000000,32.714400,84.733333,58.200000
19,8.033333,468.633333,2.847721,3.200534,3.092659,56.400000,21.933333,33.505200,88.433333,58.833333
20,7.700000,469.766667,2.825084,3.167324,3.059389,58.400000,23.133333,34.451733,90.633333,65.300000
21,5.300000,471.866667,2.810976,3.133783,3.025853,57.066667,23.733333,35.548933,77.433333,69.500000
22,7.266667,471.766667,2.768028,3.111810,2.992240,57.200000,24.000000,36.439733,83.800000,67.133333
23,7.200000,473.200000,2.742763,3.085373,2.957689,57.533333,24.600000,36.980533,84.066667,68.533333
24,7.066667,473.766667,2.732251,3.043849,2.925415,56.533333,27.466667,37.341067,93.300000,55.700000
25,6.200000,475.066667,2.697685,2.991575,2.893876,55.200000,28.733333,37.691600,81.766667,68.166667
26,6.066667,474.533333,2.663250,2.968399,2.859115,55.600000,28.800000,38.071200,89.233333,61.833333
27,5.166667,476.466667,2.647918,2.949710,2.828747,55.666667,29.000000,38.484533,87.300000,63.300000
28,4.466667,477.966667,2.636463,2.917730,2.804113,53.200000,29.066667,38.409333,89.133333,61.800000
29,5.400000,478.866667,2.611387,2.858812,2.779864,52.133333,30.800000,38.349600,95.366667,57.633333
30,4.833333,478.800000,2.597887,2.834182,2.756128,52.466667,31.266667,38.463067,83.833333,66.366667
31,5.000000,479.833333,2.570404,2.823357,2.731147,52.000000,31.400000,38.926800,77.266667,70.533333
32,5.433333,479.966667,2.551586,2.791597,2.708427,51.666667,31.800000,39.437733,90.633333,56.166667
33,5.000000,480.300000,2.533786,2.769959,2.682559,52.866667,32.666667,40.280667,81.533333,70.733333
34,4.766667,480.033333,2.526339,2.740619,2.656660,53.066667,33.533333,41.378000,84.000000,66.533333
35,4.800000,479.566667,2.518244,2.726222,2.633154,53.333333,34.600000,42.253333,79.633333,70.700000
36,3.666667,480.600000,2.501772,2.703528,2.614127,52.733333,35.133333,42.777600,72.333333,78.600000
37,4.400000,480.833333,2.486194,2.669081,2.596069,53.200000,37.133333,43.201200,84.766667,66.166667
38,3.366667,482.066667,2.480058,2.640283,2.578632,53.066667,37.600000,43.456800,94.233333,48.366667
39,3.166667,483.200000,2.470196,2.621468,2.560760,53.200000,38.466667,43.567333,90.433333,54.700000
40,3.400000,484.000000,2.460204,2.605030,2.543787,53.466667,38.866667,43.619867,81.933333,68.733333
41,2.466667,485.900000,2.451305,2.593154,2.529285,52.666667,39.666667,43.764533,86.900000,65.300000
42,2.766667,487.600000,2.434050,2.555775,2.517670,52.733333,40.066667,44.188667,90.933333,64.200000
43,3.100000,488.100000,2.416754,2.545125,2.505493,52.200000,40.200000,44.866133,91.133333,58.866667
44,3.066667,488.466667,2.409749,2.532378,2.492625,52.866667,41.666667,45.570267,82.866667,68.400000
45,3.000000,488.100000,2.395058,2.524942,2.480276,53.266667,41.533333,46.160000,90.900000,57.833333
46,3.366667,487.166667,2.391623,2.514483,2.469321,53.466667,41.400000,46.603333,94.266667,57.266667
47,3.100000,486.900000,2.379512,2.497580,2.459562,53.866667,43.000000,46.915733,96.600000,55.333333
