gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.562962,1440932535.791787,3160289.499535,127.000000,3.000000,27.025600,0.000000,0.000000
1,143.266667,225.666667,3.530941,17119.631136,62.560630,128.866667,1.000000,19.802000,12.800000,338.000000
2,73.900000,308.800000,3.495411,182.723225,5.192692,129.600000,1.000000,20.180800,42.600000,309.533333
3,31.000000,370.466667,3.465040,10.170867,3.823922,130.200000,1.000000,23.069200,35.533333,318.200000
4,15.200000,405.166667,3.416176,4.755311,3.674943,130.133333,2.333333,25.316800,134.200000,216.466667
5,17.200000,412.566667,3.372691,3.755234,3.650959,130.333333,3.000000,25.861600,260.166667,92.766667
6,26.266667,402.800000,3.342166,3.680566,3.624127,130.533333,3.000000,25.784800,213.533333,133.800000
7,33.533333,397.066667,3.284210,3.680566,3.586553,130.066667,3.000000,25.969200,180.466667,170.666667
8,34.166667,401.233333,3.247937,3.679878,3.542446,108.800000,4.266667,26.679600,183.000000,163.933333
9,30.300000,412.300000,3.194290,3.658153,3.496383,86.066667,7.066667,27.933733,189.333333,160.733333
10,26.300000,420.433333,3.148624,3.601369,3.450611,77.733333,10.666667,29.765600,190.366667,159.366667
11,24.466667,425.766667,3.107579,3.564248,3.404536,73.866667,12.466667,31.847067,171.633333,178.966667
12,23.200000,429.966667,3.076369,3.522826,3.357345,72.800000,14.066667,33.726933,173.433333,172.033333
13,23.066667,431.100000,3.030248,3.478165,3.316130,68.266667,17.866667,35.125733,186.300000,165.500000
14,20.400000,436.233333,2.995963,3.411619,3.276246,66.066667,20.400000,35.973200,199.833333,150.766667
15,17.933333,439.733333,2.974627,3.369081,3.236809,63.933333,20.733333,36.488800,202.266667,150.666667
16,19.500000,439.600000,2.938535,3.336244,3.196259,66.133333,20.933333,36.926267,197.300000,157.700000
17,17.766667,443.166667,2.902345,3.296787,3.154302,64.066667,21.466667,37.469467,189.800000,163.200000
18,16.133333,447.500000,2.868639,3.258999,3.113666,63.933333,21.866667,38.037200,176.400000,175.733333
19,15.266667,451.300000,2.836915,3.221547,3.074036,64.733333,24.200000,38.820933,176.666667,173.933333
20,15.433333,453.466667,2.793750,3.168208,3.032747,62.066667,25.866667,40.020400,183.366667,169.566667
21,14.100000,455.800000,2.765787,3.142077,2.994286,62.000000,26.666667,41.034933,199.466667,148.266667
22,12.400000,459.033333,2.741291,3.089695,2.958104,61.466667,27.600000,41.941733,192.833333,154.700000
23,13.466667,460.133333,2.721538,3.043445,2.924809,61.800000,28.400000,42.234000,218.766667,132.500000
24,10.033333,463.600000,2.707082,3.008204,2.893632,58.800000,29.800000,42.124000,201.966667,149.033333
25,11.400000,463.833333,2.664530,2.969611,2.864073,59.466667,30.733333,42.256933,226.466667,121.266667
26,10.933333,465.200000,2.644221,2.932599,2.832348,59.866667,31.666667,42.558000,213.366667,141.300000
