gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,50.000000,3.466667,3.663951,40618231.454116,813497.306037,127.000000,3.000000,26.893333,0.000000,0.000000
1,14.733333,18.000000,3.640833,54009.449487,1100.697545,106.066667,1.133333,18.912000,2.800000,42.266667
2,7.366667,28.066667,3.633722,36.200088,5.149682,88.000000,1.133333,17.420000,6.566667,38.633333
3,3.866667,34.533333,3.629024,6.337556,3.864238,76.333333,1.466667,21.164000,5.433333,39.300000
4,1.800000,39.066667,3.622263,4.117404,3.696988,76.333333,3.066667,25.354667,13.400000,32.400000
5,1.433333,40.333333,3.611915,3.738486,3.665186,72.533333,3.666667,28.734667,17.100000,28.166667
6,2.100000,40.066667,3.599256,3.688217,3.651115,71.400000,4.200000,30.642667,15.333333,29.400000
7,2.300000,40.500000,3.585267,3.676416,3.638949,67.466667,8.733333,32.476000,15.333333,30.333333
8,2.200000,40.766667,3.578847,3.662216,3.627005,61.400000,14.066667,32.582667,16.500000,28.500000
9,2.000000,41.166667,3.570820,3.647573,3.617617,60.666667,14.600000,33.142667,16.300000,29.233333
10,2.066667,41.400000,3.562321,3.635325,3.607735,54.133333,18.200000,33.864000,13.733333,31.866667
11,1.866667,41.800000,3.552560,3.625828,3.598734,52.266667,17.933333,33.928000,17.166667,28.366667
12,1.366667,42.466667,3.546261,3.613746,3.590084,50.066667,19.600000,33.425333,18.000000,27.333333
13,1.666667,42.533333,3.544570,3.604173,3.579882,49.066667,21.400000,32.757333,17.733333,27.333333
14,1.600000,42.733333,3.543596,3.597837,3.571739,49.266667,21.733333,32.845333,16.700000,28.166667
15,1.233333,43.333333,3.534399,3.581254,3.563993,47.933333,22.133333,32.198667,17.566667,27.366667
16,1.133333,43.233333,3.522461,3.574572,3.556324,44.333333,22.466667,31.737333,16.600000,28.066667
17,1.400000,43.266667,3.519295,3.569291,3.549854,44.466667,22.266667,31.937333,15.466667,30.666667
18,1.033333,44.166667,3.513716,3.561473,3.543390,44.266667,22.333333,32.144000,14.200000,30.866667
19,1.233333,44.300000,3.505270,3.555398,3.536707,44.133333,22.533333,32.109333,13.466667,32.466667
20,1.000000,44.600000,3.504727,3.551214,3.529651,43.933333,21.266667,31.765333,14.666667,30.333333
21,0.966667,44.533333,3.487074,3.544781,3.520455,43.866667,21.200000,31.968000,16.566667,28.633333
22,1.433333,44.266667,3.485719,3.534333,3.513667,43.866667,21.533333,32.065333,17.533333,27.066667
23,1.400000,44.266667,3.478896,3.525859,3.507418,42.933333,21.600000,32.185333,17.300000,26.566667
24,1.333333,44.333333,3.470905,3.519073,3.500659,43.266667,21.466667,32.258667,15.533333,27.666667
25,1.066667,44.800000,3.466810,3.511790,3.493784,43.533333,21.600000,32.504000,14.333333,28.333333
26,0.866667,45.233333,3.460841,3.503858,3.487671,43.666667,21.866667,32.536000,19.166667,24.300000
27,0.800000,45.366667,3.457885,3.499525,3.481258,43.800000,22.933333,32.965333,19.266667,24.433333
28,0.566667,45.300000,3.453638,3.494384,3.475415,44.000000,22.866667,32.942667,19.833333,25.700000
29,0.633333,45.600000,3.450283,3.486524,3.470662,43.333333,23.200000,32.576000,18.233333,26.433333
30,0.933333,45.400000,3.445553,3.482083,3.466316,43.000000,24.066667,32.721333,17.866667,26.333333
31,0.866667,45.233333,3.439994,3.474830,3.462789,43.200000,23.800000,32.645333,17.166667,26.900000
32,0.633333,45.266667,3.439427,3.470926,3.458555,43.400000,24.000000,32.825333,15.100000,29.833333
33,0.700000,45.466667,3.429246,3.467620,3.454144,43.466667,24.266667,32.693333,16.400000,28.733333
34,0.566667,45.766667,3.423321,3.462254,3.450227,40.133333,24.533333,32.873333,17.566667,25.566667
35,0.700000,45.766667,3.419806,3.457343,3.446249,40.333333,25.600000,32.996000,18.266667,25.200000
36,0.633333,45.900000,3.415584,3.455480,3.442283,40.266667,28.200000,32.929333,15.666667,28.533333
37,0.600000,46.066667,3.407683,3.450623,3.437974,40.666667,28.266667,32.908000,16.933333,26.800000
38,0.600000,46.166667,3.406899,3.446521,3.432916,40.200000,28.400000,33.152000,20.733333,23.133333
39,0.466667,46.300000,3.405122,3.444190,3.426576,40.466667,28.400000,33.053333,21.133333,22.600000
40,0.300000,46.566667,3.399864,3.441603,3.420521,40.466667,28.533333,32.837333,18.100000,24.900000
41,0.300000,46.866667,3.390172,3.432079,3.415409,40.466667,28.933333,32.650667,17.766667,23.900000
42,0.433333,46.933333,3.377534,3.423953,3.410767,39.466667,28.933333,32.538667,16.366667,25.633333
