gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,100.000000,10.300000,3.637937,217599912.455864,2179052.203098,127.000000,3.000000,27.075333,0.000000,0.000000
1,29.666667,38.300000,3.640382,86549.095646,1607.422650,123.800000,1.000000,18.643333,6.566667,83.300000
2,14.966667,57.533333,3.620461,118.179896,5.999872,112.000000,1.000000,17.296667,11.433333,78.500000
3,6.566667,70.800000,3.596799,8.611670,3.901535,105.866667,1.333333,20.231333,11.666667,77.866667
4,3.266667,79.500000,3.584720,4.671490,3.693674,101.666667,2.466667,23.608000,23.033333,66.900000
5,2.233333,83.300000,3.578772,3.706941,3.663451,91.066667,3.000000,25.145333,65.433333,24.366667
6,2.700000,84.100000,3.566267,3.680129,3.652467,89.933333,3.800000,26.529333,60.033333,30.300000
7,4.233333,83.133333,3.549765,3.677951,3.638891,87.733333,4.000000,27.606000,60.566667,29.833333
8,5.100000,82.400000,3.511395,3.669017,3.623206,77.800000,5.533333,26.518667,52.900000,38.700000
9,5.466667,82.233333,3.500210,3.660978,3.605649,67.533333,7.800000,26.068667,50.933333,39.400000
10,5.466667,81.800000,3.493683,3.645644,3.586079,59.533333,11.133333,25.742000,51.233333,37.833333
11,5.200000,82.966667,3.476685,3.617437,3.564883,48.133333,12.466667,25.761333,47.066667,42.200000
12,3.900000,84.066667,3.468384,3.605539,3.545605,45.933333,13.466667,26.037333,47.933333,42.066667
13,3.366667,85.733333,3.462467,3.587385,3.527090,45.533333,15.933333,26.391333,43.233333,46.300000
14,3.066667,87.566667,3.455251,3.569033,3.511855,44.466667,17.133333,26.890000,40.033333,49.100000
15,2.966667,88.933333,3.443382,3.545590,3.500151,44.866667,18.533333,27.042000,46.400000,43.333333
16,3.100000,89.700000,3.441091,3.517774,3.488061,43.533333,19.466667,26.745333,50.933333,38.533333
17,3.066667,90.066667,3.427214,3.510356,3.476144,42.133333,20.533333,26.696000,47.033333,44.433333
18,2.600000,90.366667,3.416171,3.499484,3.465246,39.933333,19.733333,27.052000,44.933333,46.400000
19,2.533333,90.666667,3.406374,3.492190,3.456660,40.333333,20.933333,27.697333,50.266667,38.533333
20,3.000000,90.466667,3.387205,3.468576,3.448721,38.733333,22.600000,28.044667,54.366667,36.633333
21,2.133333,90.666667,3.366140,3.462761,3.440137,39.000000,23.200000,28.438000,53.133333,36.466667
22,1.966667,91.166667,3.372174,3.455751,3.431614,36.266667,23.000000,28.630000,51.133333,38.800000
23,1.866667,91.333333,3.365514,3.450253,3.421720,37.266667,22.466667,28.832000,52.566667,37.366667
24,1.933333,91.766667,3.352134,3.442532,3.412110,37.600000,23.266667,29.244667,56.966667,33.233333
25,1.600000,92.100000,3.352114,3.432098,3.401733,37.733333,23.600000,29.289333,51.366667,38.100000
26,1.233333,92.900000,3.347707,3.424111,3.391062,36.933333,23.533333,29.710000,50.000000,37.000000
27,1.133333,93.566667,3.337082,3.414864,3.381703,38.600000,23.800000,30.079333,54.066667,31.666667
28,1.066667,93.800000,3.324692,3.399517,3.373239,38.400000,24.600000,30.442667,49.300000,36.966667
29,1.433333,93.333333,3.319446,3.393942,3.364181,38.666667,25.666667,30.962667,44.833333,41.433333
30,1.166667,93.666667,3.308897,3.382650,3.356802,39.400000,26.600000,31.738000,51.000000,35.600000
31,1.000000,94.300000,3.309713,3.370492,3.350199,38.800000,27.333333,32.280000,58.633333,28.033333
32,1.733333,93.833333,3.291185,3.365991,3.342998,39.000000,28.133333,33.213333,53.600000,33.133333
33,1.133333,93.933333,3.282335,3.357151,3.334790,39.200000,28.200000,34.088667,47.866667,39.533333
34,1.700000,93.066667,3.269355,3.354871,3.325584,39.733333,28.133333,34.869333,51.600000,36.733333
35,1.466667,93.133333,3.268222,3.345944,3.316209,39.666667,31.266667,35.136000,48.533333,38.333333
36,1.533333,93.400000,3.264701,3.333875,3.306820,40.333333,31.733333,35.186000,46.533333,40.400000
37,1.333333,93.733333,3.258955,3.322200,3.298647,41.000000,31.866667,35.310000,51.800000,37.400000
38,1.433333,93.866667,3.252092,3.317991,3.289803,40.533333,32.066667,35.296667,52.900000,33.766667
39,1.500000,94.133333,3.235379,3.308645,3.280062,40.466667,32.000000,35.472667,49.033333,38.433333
40,1.433333,94.000000,3.222702,3.303142,3.271930,40.800000,32.000000,35.715333,46.733333,41.733333
41,1.433333,94.133333,3.221767,3.291542,3.265076,40.800000,32.333333,36.093333,48.433333,38.233333
42,1.466667,93.966667,3.218900,3.279472,3.259305,41.200000,33.000000,36.456000,54.033333,33.033333
43,1.133333,93.966667,3.212930,3.271967,3.252885,41.600000,33.066667,36.835333,51.833333,35.700000
44,0.866667,94.133333,3.212377,3.268343,3.246497,41.400000,33.533333,37.202667,45.566667,40.033333
45,0.866667,94.733333,3.208151,3.261064,3.239582,41.666667,33.800000,37.666667,48.433333,37.833333
46,1.300000,94.933333,3.200952,3.252761,3.232993,42.333333,34.133333,37.976000,46.866667,40.266667
47,0.666667,95.400000,3.198503,3.245204,3.226273,41.866667,34.333333,38.137333,53.166667,34.033333
48,0.933333,95.333333,3.189990,3.239292,3.219546,42.333333,34.733333,38.115333,48.433333,38.300000
49,0.633333,95.733333,3.178427,3.233904,3.214112,42.933333,35.200000,38.134667,57.800000,30.133333
50,0.733333,96.000000,3.172500,3.225798,3.209628,42.800000,35.200000,38.315333,53.400000,33.333333
51,0.966667,95.933333,3.168146,3.216432,3.205171,42.800000,36.400000,38.622000,50.600000,33.800000
52,1.066667,95.566667,3.165926,3.213235,3.199248,43.133333,35.800000,39.042000,45.433333,38.500000
53,0.933333,95.200000,3.161139,3.211188,3.192546,43.400000,35.733333,39.357333,40.200000,42.466667
54,1.000000,95.066667,3.159003,3.205180,3.185060,43.800000,35.866667,39.633333,42.400000,41.133333
55,1.300000,94.700000,3.152534,3.201163,3.177240,44.466667,35.866667,39.834667,43.533333,40.733333
56,1.533333,94.233333,3.146202,3.188587,3.171651,45.133333,37.000000,39.901333,54.033333,32.233333
57,1.266667,94.100000,3.141444,3.180698,3.167651,44.400000,37.266667,39.995333,50.033333,36.966667
58,1.333333,94.000000,3.131857,3.173209,3.163643,46.600000,37.533333,40.242000,49.500000,37.766667
59,1.533333,93.700000,3.123392,3.171022,3.159951,47.133333,37.533333,40.561333,52.500000,33.966667
60,1.366667,93.833333,3.116195,3.167527,3.155838,47.466667,36.666667,40.950667,48.000000,39.933333
61,0.900000,94.200000,3.112116,3.163622,3.150894,47.533333,36.866667,41.243333,49.400000,38.200000
62,1.000000,94.033333,3.112799,3.162013,3.145330,47.933333,36.933333,41.833333,44.033333,43.433333
63,1.466667,94.133333,3.100582,3.157229,3.138976,47.866667,37.066667,42.536000,47.733333,39.000000
64,1.400000,94.133333,3.094926,3.153365,3.133058,47.933333,37.133333,43.512667,45.433333,42.700000
65,1.333333,93.933333,3.091677,3.144826,3.126639,48.066667,38.000000,44.100000,48.766667,38.500000
66,1.233333,93.900000,3.089799,3.140341,3.120535,48.400000,38.533333,44.306667,45.566667,42.900000
67,1.333333,93.866667,3.089004,3.136969,3.114851,48.333333,40.466667,43.946000,41.100000,45.300000
68,1.233333,94.000000,3.084596,3.128953,3.109020,48.066667,40.800000,43.608667,40.133333,46.400000
69,1.300000,94.133333,3.076966,3.122020,3.102828,48.466667,41.000000,43.425333,42.700000,44.766667
70,1.000000,94.466667,3.073503,3.113630,3.097957,48.400000,41.066667,43.466000,49.700000,36.500000
71,0.633333,95.033333,3.069485,3.107847,3.093508,47.533333,41.133333,43.672000,46.866667,38.200000
72,0.966667,95.233333,3.060179,3.105547,3.088952,48.133333,41.533333,44.216667,42.600000,45.266667
73,0.800000,95.366667,3.055850,3.098206,3.084565,48.000000,41.466667,44.567333,45.266667,40.933333
74,0.800000,95.500000,3.050939,3.093710,3.080434,48.133333,41.666667,44.697333,52.266667,34.133333
75,1.133333,95.700000,3.047906,3.089896,3.075563,47.333333,42.933333,44.786667,47.300000,41.033333
76,0.533333,95.900000,3.047158,3.087873,3.070910,48.533333,43.066667,44.857333,44.400000,42.933333
77,0.966667,95.633333,3.038196,3.078314,3.067176,48.000000,43.400000,44.908000,53.366667,32.900000
78,0.666667,95.966667,3.033531,3.074279,3.063400,48.800000,43.533333,45.052667,62.233333,25.166667
79,0.766667,95.733333,3.027771,3.070552,3.059106,48.800000,43.600000,45.179333,61.433333,28.366667
80,0.600000,95.633333,3.021300,3.068570,3.053335,49.133333,43.600000,45.334667,60.533333,28.866667
81,0.566667,95.866667,3.016637,3.067061,3.048273,49.400000,43.666667,45.454667,55.100000,35.566667
82,0.566667,95.966667,3.010833,3.063836,3.042998,49.133333,44.400000,45.506000,57.300000,33.366667
83,0.833333,96.000000,3.006168,3.053338,3.037349,49.066667,44.266667,45.607333,64.333333,25.466667
84,1.066667,95.633333,3.006456,3.049665,3.031691,49.066667,44.200000,45.738667,59.533333,31.466667
85,0.900000,95.600000,2.998234,3.046326,3.025578,49.533333,44.200000,46.084667,55.733333,33.600000
86,0.966667,95.466667,2.997182,3.039792,3.020611,49.733333,44.266667,46.400667,58.333333,31.866667
87,1.000000,95.133333,2.993352,3.033060,3.016013,49.666667,44.266667,46.644000,57.500000,32.100000
88,0.733333,95.366667,2.990553,3.025668,3.011417,48.866667,45.066667,46.866000,55.066667,34.933333
89,0.866667,95.666667,2.986477,3.023042,3.007001,48.800000,45.066667,47.152000,57.400000,32.733333
90,1.166667,95.600000,2.983746,3.015168,3.003695,49.533333,45.666667,47.406000,57.466667,33.466667
91,0.933333,95.400000,2.977669,3.010529,2.999799,49.800000,45.600000,47.623333,51.100000,38.566667
92,0.900000,95.300000,2.971008,3.008419,2.995498,50.266667,46.000000,47.749333,51.066667,39.000000
93,0.766667,95.566667,2.972953,3.003486,2.991653,49.666667,46.133333,47.810667,47.800000,41.133333
94,0.766667,95.666667,2.967143,3.000186,2.988342,49.866667,46.600000,47.825333,45.700000,43.833333
95,0.633333,96.033333,2.964363,2.993465,2.984740,49.800000,46.733333,47.930000,46.733333,44.333333
96,0.900000,96.033333,2.962158,2.991463,2.980955,50.400000,46.733333,48.012000,47.633333,42.566667
97,0.466667,96.300000,2.962243,2.987455,2.977367,50.000000,46.866667,48.094000,55.433333,35.033333
98,0.733333,96.300000,2.961203,2.985368,2.973282,50.200000,46.600000,48.172667,51.233333,39.100000
99,0.466667,96.533333,2.958828,2.980799,2.969500,50.066667,47.133333,48.286667,51.500000,37.700000
100,0.300000,96.500000,2.958345,2.979620,2.966660,50.266667,47.333333,48.312000,46.733333,42.933333
101,0.500000,96.600000,2.955364,2.973813,2.964206,50.466667,47.600000,48.322667,49.566667,41.300000
102,0.466667,96.833333,2.955250,2.966641,2.962890,50.333333,47.666667,48.444000,48.833333,38.233333
103,0.566667,96.766667,2.951350,2.965478,2.961869,50.733333,47.733333,48.608667,58.633333,27.366667
104,0.533333,96.700000,2.949996,2.964125,2.960723,50.866667,47.800000,48.814000,58.433333,28.500000
105,0.766667,96.400000,2.943466,2.962515,2.959297,51.000000,48.066667,48.963333,59.066667,28.466667
106,0.666667,96.100000,2.942750,2.962304,2.957942,51.400000,47.866667,49.090000,60.400000,27.733333
107,0.500000,96.233333,2.940849,2.959908,2.956233,51.333333,48.200000,49.187333,57.166667,29.100000
108,0.833333,95.833333,2.930704,2.959904,2.953892,51.400000,48.133333,49.320000,47.400000,40.066667
109,0.300000,96.033333,2.918683,2.959729,2.951022,51.533333,48.266667,49.497333,46.733333,38.666667
110,0.800000,96.133333,2.914884,2.957580,2.948621,51.133333,47.266667,49.610000,42.900000,44.233333
111,0.833333,95.866667,2.914454,2.953866,2.945523,51.333333,47.400000,49.707333,49.100000,37.833333
112,0.500000,96.200000,2.914265,2.950884,2.941744,51.400000,47.600000,49.708000,54.766667,32.700000
113,0.300000,96.300000,2.910881,2.949516,2.938342,51.533333,47.666667,49.676667,55.433333,29.500000
114,0.166667,96.666667,2.910749,2.947462,2.934329,51.533333,47.666667,49.698000,51.866667,31.933333
115,0.366667,96.933333,2.910330,2.942529,2.928853,51.600000,47.733333,49.752667,52.133333,29.933333
116,0.366667,97.033333,2.901645,2.940423,2.923542,51.666667,47.666667,49.841333,44.466667,36.500000
117,0.233333,97.133333,2.901290,2.938652,2.918890,51.733333,48.733333,49.923333,47.700000,36.900000
118,0.166667,97.533333,2.900697,2.930647,2.915018,51.466667,48.933333,50.053333,42.233333,39.033333
119,0.400000,97.500000,2.899825,2.918191,2.912482,51.266667,49.133333,50.228000,47.966667,33.466667
120,0.333333,97.400000,2.899524,2.917794,2.908784,51.600000,49.400000,50.390667,49.966667,34.500000
121,0.266667,97.333333,2.898151,2.917619,2.905122,51.466667,49.466667,50.441333,47.600000,35.866667
122,0.266667,97.466667,2.886346,2.915436,2.902163,51.466667,49.266667,50.445333,52.233333,33.566667
123,0.333333,97.566667,2.886132,2.910241,2.900845,51.533333,49.266667,50.386000,54.500000,29.800000
124,0.200000,97.500000,2.885750,2.901877,2.899557,51.600000,49.266667,50.348667,57.366667,30.700000
125,0.366667,97.200000,2.881047,2.901877,2.897874,51.666667,49.266667,50.342000,53.000000,33.800000
126,0.333333,97.066667,2.877932,2.901311,2.895590,51.733333,49.266667,50.294000,49.533333,38.533333
127,0.100000,97.333333,2.877152,2.901140,2.891200,51.866667,49.266667,50.158000,49.900000,38.233333
128,0.266667,97.500000,2.876901,2.899302,2.887342,51.666667,49.266667,50.032000,47.166667,39.033333
129,0.133333,97.800000,2.875020,2.897478,2.884185,51.800000,49.466667,49.996000,48.566667,38.166667
130,0.233333,97.933333,2.873707,2.886794,2.882481,51.133333,49.266667,50.016667,50.233333,36.566667
131,0.400000,97.833333,2.870565,2.886346,2.880933,51.133333,49.400000,50.128667,51.133333,35.733333
132,0.400000,97.666667,2.865321,2.886191,2.879414,51.533333,49.533333,50.264000,51.166667,35.366667
133,0.366667,97.500000,2.863314,2.881600,2.877229,51.800000,49.666667,50.488000,51.633333,34.366667
134,0.600000,97.233333,2.862106,2.881600,2.874790,51.800000,49.666667,50.665333,51.766667,34.900000
135,0.666667,97.200000,2.858904,2.880808,2.871666,51.666667,49.866667,50.753333,51.400000,35.933333
136,0.466667,97.300000,2.858894,2.877256,2.869016,51.733333,49.933333,50.853333,54.666667,32.466667
137,0.500000,97.300000,2.856937,2.874097,2.865641,51.733333,50.066667,50.930667,56.433333,31.500000
138,0.366667,97.366667,2.855595,2.869675,2.863383,52.200000,50.266667,50.974000,53.533333,33.266667
139,0.433333,97.300000,2.849591,2.867041,2.861119,52.400000,49.800000,50.985333,52.166667,34.300000
140,0.266667,97.366667,2.849665,2.864832,2.859555,52.133333,49.733333,50.958000,55.200000,30.800000
141,0.533333,97.200000,2.846907,2.863368,2.858560,52.133333,49.800000,50.973333,58.766667,29.700000
142,0.566667,97.033333,2.841770,2.860445,2.857361,52.666667,50.000000,50.970667,55.866667,30.200000
143,0.500000,96.900000,2.837770,2.859045,2.855635,52.600000,50.066667,51.042000,59.533333,28.000000
144,0.633333,96.733333,2.837770,2.858904,2.853197,52.666667,50.266667,51.177333,58.266667,28.600000
145,0.566667,96.566667,2.835211,2.858695,2.849846,53.000000,50.266667,51.278000,56.366667,30.100000
146,0.533333,96.633333,2.834407,2.855658,2.846396,53.000000,50.333333,51.378000,59.300000,28.633333
147,0.466667,96.800000,2.833732,2.853851,2.843782,52.933333,50.400000,51.447333,56.966667,30.566667
148,0.233333,96.966667,2.830994,2.849921,2.841051,53.000000,50.666667,51.481333,54.333333,32.733333
149,0.333333,97.200000,2.830408,2.847612,2.838519,52.466667,50.733333,51.504000,53.533333,34.066667
150,0.366667,97.566667,2.829484,2.842318,2.836962,52.666667,50.933333,51.564000,57.000000,29.933333
151,0.233333,97.766667,2.829419,2.838842,2.835662,52.600000,51.000000,51.638667,53.133333,33.400000
152,0.466667,97.466667,2.828989,2.837770,2.834194,52.800000,51.066667,51.701333,49.266667,37.866667
153,0.300000,97.500000,2.829201,2.837770,2.833106,52.933333,51.066667,51.754667,48.866667,38.000000
154,0.200000,97.500000,2.828840,2.834976,2.831790,53.000000,51.200000,51.847333,48.433333,38.166667
155,0.366667,97.466667,2.828007,2.834428,2.830670,53.000000,51.200000,51.949333,51.000000,36.333333
156,0.366667,97.533333,2.827459,2.833410,2.829966,53.000000,51.333333,52.063333,48.833333,37.966667
157,0.266667,97.433333,2.825249,2.832660,2.829493,53.266667,51.533333,52.149333,49.433333,37.900000
158,0.300000,97.433333,2.825657,2.830151,2.829109,53.200000,51.600000,52.254000,46.733333,40.066667
159,0.333333,97.266667,2.824446,2.830086,2.828625,53.200000,51.600000,52.365333,45.633333,39.700000
160,0.533333,97.166667,2.817586,2.829374,2.827956,53.533333,52.000000,52.452000,52.233333,35.300000
161,0.333333,97.233333,2.817952,2.829261,2.827308,53.533333,52.066667,52.474667,52.633333,34.366667
162,0.300000,97.166667,2.815818,2.828970,2.826414,53.400000,52.133333,52.503333,57.300000,29.633333
163,0.233333,97.366667,2.815453,2.828250,2.825471,53.400000,52.200000,52.555333,54.900000,32.100000
164,0.200000,97.400000,2.810309,2.827447,2.824522,53.733333,52.200000,52.635333,52.800000,34.933333
165,0.333333,97.266667,2.809669,2.826700,2.823022,53.800000,52.266667,52.744000,49.533333,38.066667
166,0.166667,97.366667,2.808554,2.826391,2.821340,53.866667,52.400000,52.841333,52.200000,35.333333
167,0.066667,97.666667,2.808053,2.825455,2.818934,53.866667,52.466667,52.960000,52.433333,33.833333
168,0.466667,97.533333,2.805082,2.822456,2.816609,54.066667,52.666667,53.058000,48.833333,38.300000
169,0.466667,97.500000,2.804243,2.820966,2.814393,54.066667,52.600000,53.164000,45.500000,42.100000
170,0.866667,97.100000,2.803134,2.816884,2.812505,54.133333,52.600000,53.252000,46.500000,39.700000
171,0.433333,96.933333,2.802733,2.816587,2.809957,54.200000,52.533333,53.356667,44.900000,43.766667
172,0.200000,97.200000,2.802689,2.815799,2.807614,54.200000,52.533333,53.430000,50.466667,37.466667
173,0.500000,97.266667,2.801328,2.812891,2.805986,54.066667,52.466667,53.508667,50.133333,36.133333
174,0.366667,97.266667,2.799960,2.808018,2.805003,54.333333,52.533333,53.550000,53.466667,34.533333
175,0.366667,97.333333,2.798653,2.807746,2.804236,54.333333,52.733333,53.570667,47.600000,38.066667
176,0.166667,97.566667,2.798526,2.805845,2.803486,54.400000,52.800000,53.622667,54.066667,32.666667
177,0.333333,97.666667,2.799714,2.804474,2.802856,54.466667,53.000000,53.670000,56.500000,30.966667
178,0.366667,97.733333,2.796992,2.804243,2.801789,54.533333,52.933333,53.733333,49.900000,37.233333
179,0.400000,97.633333,2.797138,2.803887,2.800878,54.533333,53.000000,53.798667,47.000000,40.000000
180,0.166667,97.800000,2.796890,2.803109,2.800089,54.533333,53.066667,53.839333,44.000000,43.266667
181,0.200000,97.866667,2.796420,2.801739,2.799477,54.600000,53.333333,53.871333,46.966667,41.100000
182,0.300000,97.966667,2.796252,2.800501,2.798991,54.533333,53.266667,53.902000,58.633333,28.033333
183,0.166667,98.166667,2.796409,2.799840,2.798364,54.400000,53.266667,53.927333,58.100000,29.166667
184,0.266667,98.100000,2.796276,2.799714,2.797837,54.466667,53.400000,53.920000,55.766667,30.500000
185,0.200000,98.233333,2.796154,2.798710,2.797388,54.333333,53.533333,53.883333,55.266667,31.400000
186,0.300000,98.166667,2.789143,2.798525,2.796868,54.533333,53.533333,53.864667,53.833333,31.766667
187,0.266667,98.066667,2.788604,2.797242,2.796495,54.600000,53.533333,53.850000,59.100000,27.500000
188,0.133333,98.100000,2.788708,2.797138,2.796025,54.533333,53.533333,53.840000,58.400000,29.200000
189,0.166667,98.066667,2.783398,2.797098,2.795509,54.666667,53.466667,53.822000,59.833333,27.700000
190,0.100000,98.200000,2.788316,2.796500,2.794729,54.600000,53.466667,53.831333,56.533333,30.466667
191,0.166667,98.200000,2.787401,2.796409,2.793317,54.466667,53.400000,53.818000,55.166667,31.500000
192,0.266667,98.166667,2.786634,2.796154,2.791625,54.466667,53.400000,53.846000,57.266667,29.666667
193,0.100000,98.166667,2.786270,2.796154,2.789979,55.533333,53.333333,53.898000,59.100000,28.033333
194,0.033333,98.233333,2.786237,2.795589,2.789019,55.466667,53.400000,53.967333,56.133333,30.866667
195,0.166667,98.333333,2.777421,2.788991,2.788442,55.866667,53.533333,54.018000,57.500000,30.766667
196,0.166667,98.266667,2.765036,2.788991,2.787771,56.133333,53.466667,54.108667,57.300000,30.900000
197,0.100000,98.233333,2.763674,2.788735,2.787014,56.133333,53.533333,54.188667,57.366667,29.633333
198,0.100000,98.166667,2.760876,2.788708,2.785921,56.466667,53.533333,54.341333,55.866667,30.933333
199,0.133333,98.066667,2.758638,2.788446,2.783575,56.733333,53.533333,54.558000,54.933333,31.800000
200,0.233333,97.866667,2.754171,2.788446,2.780699,56.800000,53.400000,54.770000,51.533333,34.466667
201,0.500000,97.600000,2.750900,2.787815,2.776987,57.066667,53.400000,54.912667,47.333333,39.133333
202,0.200000,97.700000,2.751237,2.785445,2.773876,57.000000,53.466667,55.167333,52.533333,35.266667
203,0.133333,97.966667,2.751913,2.778409,2.771037,56.733333,53.333333,55.318000,54.533333,31.800000
204,0.133333,98.033333,2.751801,2.776683,2.767404,56.733333,54.466667,55.505333,54.933333,31.933333
205,0.466667,97.800000,2.750132,2.775926,2.763451,56.733333,54.533333,55.658000,52.733333,33.466667
206,0.300000,97.800000,2.749321,2.775869,2.759440,56.866667,54.533333,55.710667,55.566667,32.566667
207,0.300000,97.666667,2.738137,2.772757,2.756828,56.866667,54.933333,55.767333,54.600000,32.866667
208,0.233333,97.733333,2.738137,2.759839,2.754820,56.866667,55.333333,55.770667,49.866667,36.333333
209,0.333333,97.700000,2.731738,2.759610,2.752714,56.666667,55.266667,55.783333,47.566667,39.233333
210,0.300000,97.666667,2.732261,2.759406,2.750955,56.800000,55.266667,55.792000,54.466667,29.066667
211,0.266667,97.866667,2.732038,2.752574,2.748704,56.733333,55.333333,55.865333,53.133333,31.600000
212,0.100000,98.033333,2.729959,2.751801,2.746663,56.800000,55.400000,55.952667,54.166667,28.566667
213,0.166667,97.966667,2.729959,2.751801,2.744020,56.800000,55.400000,56.008000,55.600000,28.066667
214,0.133333,98.033333,2.723791,2.750399,2.741009,56.800000,55.666667,56.050000,55.000000,29.333333
215,0.166667,98.000000,2.721693,2.747975,2.737728,57.133333,55.666667,56.082000,51.200000,33.266667
216,0.166667,98.066667,2.721649,2.745858,2.734635,57.066667,55.533333,56.108667,49.300000,34.700000
217,0.233333,98.066667,2.715359,2.738062,2.732855,57.133333,55.533333,56.242667,55.500000,29.233333
218,0.566667,97.700000,2.713027,2.737715,2.731145,57.200000,55.733333,56.369333,56.466667,28.033333
219,0.333333,97.600000,2.713027,2.734356,2.729107,57.200000,55.733333,56.442667,57.000000,29.866667
220,0.400000,97.466667,2.710071,2.734248,2.726284,57.333333,55.800000,56.490000,57.533333,29.400000
221,0.200000,97.433333,2.708942,2.732153,2.723366,57.333333,55.933333,56.496000,55.833333,30.966667
222,0.200000,97.433333,2.708236,2.731283,2.720432,57.400000,55.933333,56.490667,50.400000,36.733333
223,0.200000,97.600000,2.704901,2.727496,2.717420,57.333333,55.933333,56.522667,51.733333,35.066667
224,0.100000,97.766667,2.704639,2.723896,2.714439,57.133333,56.000000,56.552000,50.800000,36.533333
225,0.100000,97.966667,2.704877,2.723166,2.711947,57.066667,56.000000,56.600667,50.800000,35.733333
226,0.333333,98.000000,2.703962,2.717451,2.709678,57.133333,56.066667,56.648667,51.533333,34.666667
227,0.266667,97.933333,2.700643,2.713449,2.707680,57.466667,56.133333,56.714667,48.766667,38.966667
228,0.133333,98.000000,2.700144,2.712650,2.705959,57.266667,56.200000,56.769333,51.133333,35.333333
229,0.133333,98.266667,2.700144,2.709069,2.705133,57.200000,56.466667,56.810667,54.800000,31.933333
