gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,50.000000,3.466667,3.663951,40618231.454116,813497.306037,127.000000,3.000000,26.893333,0.000000,0.000000
1,14.733333,18.066667,3.632287,47002.590368,969.148975,103.800000,1.266667,17.792000,3.333333,41.733333
2,6.733333,28.933333,3.621013,51.665066,5.696535,84.733333,1.200000,17.744000,6.766667,38.166667
3,3.233333,35.533333,3.607967,6.189250,3.890462,75.400000,1.600000,21.166667,7.366667,37.900000
4,1.566667,39.300000,3.598257,4.381058,3.704984,75.266667,2.800000,25.080000,12.400000,33.133333
5,1.300000,40.666667,3.584299,3.780570,3.661999,75.266667,3.600000,28.438667,17.866667,27.333333
6,1.933333,40.833333,3.577774,3.684391,3.642924,73.400000,4.000000,30.018667,15.500000,29.766667
7,1.800000,42.166667,3.576358,3.670536,3.625436,66.333333,12.800000,29.750667,15.100000,29.633333
8,1.533333,42.833333,3.565766,3.651545,3.611433,53.600000,13.733333,30.064000,13.400000,30.933333
9,1.166667,43.166667,3.561873,3.633611,3.600547,51.800000,17.000000,30.924000,16.266667,29.600000
10,1.400000,42.966667,3.551736,3.620927,3.589412,52.733333,19.000000,31.368000,15.166667,29.833333
11,1.333333,43.333333,3.547073,3.611156,3.579875,51.200000,20.800000,32.118667,15.466667,30.066667
12,1.166667,43.800000,3.540092,3.600835,3.571774,49.200000,20.666667,32.293333,16.033333,28.566667
13,0.966667,44.233333,3.538574,3.584752,3.564315,49.400000,24.733333,32.206667,15.866667,30.133333
14,1.266667,44.533333,3.525120,3.576975,3.557754,49.066667,25.533333,31.992000,16.966667,27.833333
15,1.533333,44.033333,3.518931,3.567107,3.550530,50.400000,24.666667,32.700000,18.433333,26.633333
16,1.133333,43.933333,3.508074,3.562248,3.542658,50.933333,25.600000,33.360000,16.000000,29.200000
17,1.133333,44.000000,3.506205,3.557909,3.536387,51.133333,24.733333,33.293333,19.566667,25.766667
18,0.733333,44.233333,3.498799,3.551117,3.530616,51.200000,24.933333,33.637333,17.333333,27.733333
19,0.766667,44.866667,3.497839,3.541264,3.525432,49.533333,25.400000,34.232000,18.866667,26.466667
20,0.800000,45.166667,3.485873,3.535194,3.520329,48.266667,26.266667,34.913333,18.066667,26.533333
21,0.900000,45.300000,3.471257,3.531087,3.514556,48.000000,27.133333,35.760000,17.633333,28.300000
22,0.800000,45.166667,3.459341,3.528078,3.507357,48.266667,27.400000,36.212000,19.200000,25.533333
23,0.766667,45.400000,3.456100,3.522333,3.499770,48.266667,28.533333,36.718667,18.300000,27.500000
24,0.900000,45.533333,3.436856,3.511682,3.492785,49.266667,28.933333,37.121333,17.933333,25.933333
25,1.000000,45.500000,3.432768,3.506751,3.483816,48.666667,30.533333,36.725333,20.366667,24.966667
26,1.033333,45.366667,3.411379,3.500073,3.473957,50.133333,31.266667,37.061333,20.100000,24.633333
27,0.566667,45.500000,3.419083,3.493097,3.465714,49.266667,31.866667,36.828000,21.166667,22.633333
28,0.833333,45.566667,3.406367,3.476165,3.454332,49.066667,32.066667,37.041333,19.100000,25.033333
29,0.700000,45.666667,3.399430,3.474978,3.444560,48.000000,31.466667,37.197333,16.933333,25.866667
30,0.666667,45.866667,3.391465,3.466573,3.433145,47.800000,31.266667,37.582667,16.066667,26.066667
31,0.633333,45.900000,3.389980,3.458300,3.421205,46.666667,31.466667,37.862667,12.700000,29.066667
32,0.700000,45.933333,3.384424,3.442437,3.411446,46.733333,32.266667,38.318667,13.266667,29.533333
33,0.733333,46.066667,3.378829,3.429967,3.403094,45.466667,33.933333,38.382667,17.066667,24.666667
34,0.700000,46.133333,3.372714,3.419091,3.396727,45.466667,33.866667,38.368000,15.533333,26.066667
35,0.766667,46.100000,3.370220,3.407786,3.391143,45.533333,33.866667,38.185333,15.666667,27.133333
36,0.400000,46.266667,3.368550,3.404095,3.387261,45.533333,33.866667,38.121333,14.833333,27.833333
37,0.666667,46.133333,3.361699,3.394051,3.382502,45.200000,33.666667,37.852000,14.866667,27.533333
38,0.300000,46.666667,3.345423,3.389586,3.378074,44.666667,34.000000,37.886667,16.733333,25.333333
39,0.500000,46.666667,3.344274,3.386805,3.373394,44.000000,34.066667,37.644000,16.800000,25.466667
40,0.733333,46.500000,3.341326,3.380562,3.368205,45.000000,33.000000,37.660000,18.533333,23.533333
41,0.600000,46.766667,3.339867,3.374106,3.362372,45.400000,32.866667,37.937333,18.633333,23.166667
42,0.233333,46.966667,3.339828,3.371974,3.355944,45.600000,33.000000,38.013333,17.800000,23.933333
43,0.400000,46.866667,3.338511,3.368375,3.349131,46.200000,33.466667,38.272000,14.166667,27.633333
44,0.433333,46.700000,3.332547,3.362138,3.344104,46.000000,33.800000,37.946667,14.066667,28.466667
45,0.266667,47.100000,3.331430,3.346699,3.341628,42.000000,34.466667,38.088000,14.633333,27.366667
46,0.333333,47.233333,3.330867,3.344545,3.340042,42.133333,34.933333,38.137333,14.466667,27.800000
47,0.266667,47.366667,3.330604,3.342477,3.338438,42.266667,34.933333,38.185333,15.400000,25.833333
48,0.400000,47.300000,3.327523,3.341418,3.336569,42.400000,35.400000,38.408000,15.900000,25.266667
49,0.400000,47.266667,3.326629,3.339819,3.335040,42.466667,36.200000,38.700000,18.933333,23.200000
50,0.500000,47.066667,3.320201,3.338201,3.332706,42.733333,36.066667,38.736000,17.666667,24.433333
