gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,50.000000,3.466667,3.663951,40618231.454116,813497.306037,127.000000,3.000000,26.893333,0.000000,0.000000
1,14.233333,17.533333,3.641409,47406.072224,975.323433,105.000000,1.200000,18.209333,3.200000,41.866667
2,7.366667,27.733333,3.637562,30.927589,5.155960,83.533333,1.066667,18.020000,6.766667,38.166667
3,3.366667,35.066667,3.625758,6.857231,3.877035,74.733333,1.933333,21.908000,5.800000,38.466667
4,1.766667,39.266667,3.615115,4.162801,3.702531,74.933333,2.933333,26.798667,10.733333,34.666667
5,1.300000,41.200000,3.604150,3.754694,3.668921,75.000000,3.800000,29.605333,20.700000,25.100000
6,2.000000,40.766667,3.588698,3.684391,3.655635,66.466667,6.400000,29.633333,16.900000,27.700000
7,1.433333,41.466667,3.569969,3.678061,3.641114,61.266667,12.333333,30.226667,15.900000,29.233333
8,2.100000,41.433333,3.557849,3.669685,3.625692,59.866667,13.533333,30.652000,20.066667,23.933333
9,2.200000,41.366667,3.551044,3.651526,3.610331,55.266667,14.133333,30.882667,18.166667,27.900000
10,2.066667,41.333333,3.541105,3.637714,3.595926,53.133333,16.466667,30.745333,16.500000,29.233333
11,2.166667,41.133333,3.534083,3.621875,3.582126,48.000000,16.866667,30.430667,17.466667,28.000000
12,1.100000,42.233333,3.526640,3.605242,3.571057,45.800000,17.533333,30.369333,19.266667,26.000000
13,1.933333,42.400000,3.511128,3.590746,3.558969,46.600000,18.200000,30.094667,18.766667,26.500000
14,1.300000,43.033333,3.502875,3.574305,3.548869,45.000000,18.666667,30.146667,18.133333,26.666667
15,1.100000,43.333333,3.497620,3.564483,3.541702,44.933333,19.533333,29.508000,18.333333,27.000000
16,1.300000,43.400000,3.481076,3.556591,3.534588,41.400000,20.000000,29.694667,17.300000,27.300000
17,1.600000,43.200000,3.472479,3.550603,3.527619,41.933333,19.933333,30.404000,23.300000,22.300000
18,1.366667,43.200000,3.465350,3.539162,3.518671,42.133333,20.666667,31.048000,22.500000,23.233333
19,1.466667,43.200000,3.453164,3.533789,3.507424,42.266667,20.666667,32.381333,18.966667,26.433333
20,0.966667,43.866667,3.453587,3.527223,3.497667,41.600000,22.666667,33.108000,18.600000,26.733333
21,1.266667,43.933333,3.445911,3.517898,3.487122,41.933333,24.666667,33.656000,16.366667,28.566667
22,1.100000,44.233333,3.435603,3.510029,3.477306,41.933333,24.533333,34.093333,17.566667,27.433333
23,0.700000,44.400000,3.426217,3.492637,3.469184,42.400000,25.200000,34.496000,17.933333,27.600000
24,1.300000,44.700000,3.407251,3.483359,3.460221,42.333333,25.400000,34.457333,19.233333,25.900000
25,1.033333,44.866667,3.395001,3.478437,3.451450,42.600000,25.400000,34.825333,20.733333,24.333333
26,0.866667,45.000000,3.388193,3.464481,3.442487,42.733333,26.266667,34.746667,18.500000,26.500000
27,0.700000,45.266667,3.393872,3.458988,3.433167,38.866667,26.533333,34.893333,19.366667,25.366667
28,0.966667,45.500000,3.382460,3.453256,3.423332,39.800000,26.800000,35.249333,18.666667,26.533333
29,0.733333,45.933333,3.376292,3.442234,3.415239,40.133333,27.266667,35.285333,21.500000,23.300000
30,0.800000,46.133333,3.374372,3.436996,3.407388,40.000000,29.800000,35.462667,20.200000,23.800000
31,0.500000,46.033333,3.366404,3.431466,3.396810,40.066667,29.666667,35.476000,18.433333,25.500000
32,0.600000,46.066667,3.361458,3.415205,3.388043,40.200000,29.666667,35.912000,17.766667,27.033333
33,0.800000,46.333333,3.356956,3.396887,3.380865,40.066667,30.133333,35.774667,19.266667,25.866667
34,0.566667,46.533333,3.352969,3.389349,3.375903,40.066667,30.066667,36.128000,20.133333,24.933333
35,0.766667,46.433333,3.351913,3.382743,3.371029,40.200000,30.400000,36.622667,21.966667,22.966667
36,0.533333,46.600000,3.339840,3.378510,3.366449,40.266667,30.600000,36.850667,20.266667,25.466667
37,0.433333,46.800000,3.341727,3.375518,3.361972,40.533333,30.866667,37.441333,18.733333,26.733333
38,0.100000,47.166667,3.342672,3.373054,3.357411,40.533333,31.200000,37.158667,16.633333,28.566667
39,0.266667,47.266667,3.333981,3.367159,3.353985,40.866667,31.666667,37.229333,16.733333,26.800000
40,0.266667,47.500000,3.331956,3.356506,3.350753,40.600000,32.133333,37.576000,19.800000,23.500000
