gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,100.000000,10.300000,3.637937,217599912.455864,2179052.203098,127.000000,3.000000,27.075333,0.000000,0.000000
1,28.433333,37.800000,3.634571,40014.312176,426.287445,124.066667,1.066667,18.260000,6.866667,83.000000
2,15.300000,57.800000,3.619662,41.250271,5.137498,109.000000,1.000000,17.773333,10.966667,79.100000
3,7.133333,70.666667,3.603373,8.144680,3.904686,107.800000,1.000000,20.454667,12.000000,77.266667
4,3.333333,79.300000,3.590323,4.692752,3.699601,104.533333,2.400000,23.382667,28.666667,60.800000
5,2.766667,83.366667,3.582111,3.776146,3.662117,101.000000,3.000000,26.100667,55.600000,34.533333
6,3.666667,83.366667,3.570806,3.692042,3.648920,97.666667,3.000000,26.600000,62.933333,26.600000
7,3.900000,84.233333,3.553288,3.676520,3.633811,79.333333,3.866667,27.590000,56.466667,34.066667
8,4.233333,84.600000,3.543185,3.666533,3.617384,73.133333,8.333333,28.243333,46.733333,43.200000
9,4.166667,85.166667,3.537880,3.655192,3.600844,60.866667,11.600000,29.614667,49.200000,39.933333
10,4.733333,85.433333,3.511921,3.634344,3.585255,59.266667,13.866667,29.189333,53.166667,35.700000
11,4.366667,86.200000,3.485284,3.612775,3.571062,53.866667,15.066667,29.666667,51.266667,38.666667
12,4.900000,85.766667,3.480131,3.596794,3.557563,51.733333,15.866667,29.502000,46.366667,42.966667
13,3.300000,86.633333,3.474385,3.586089,3.544752,50.133333,16.866667,29.280000,45.533333,45.333333
14,3.266667,87.533333,3.458483,3.569868,3.532508,51.466667,17.666667,29.723333,49.166667,40.100000
15,2.966667,88.566667,3.442649,3.553795,3.520101,49.066667,18.333333,30.200000,51.466667,38.333333
16,2.500000,89.266667,3.416303,3.543794,3.505187,44.933333,18.666667,30.744667,51.466667,37.933333
17,3.133333,89.100000,3.420064,3.537191,3.489352,45.333333,19.866667,31.531333,50.700000,41.033333
18,2.566667,89.666667,3.401486,3.525255,3.475749,45.800000,20.800000,32.110667,49.133333,39.066667
19,2.333333,90.066667,3.382262,3.507749,3.461603,47.466667,23.200000,32.327333,53.533333,30.000000
20,2.933333,89.900000,3.371339,3.488763,3.449258,47.333333,23.733333,32.747333,54.533333,29.466667
21,2.300000,90.466667,3.368828,3.477106,3.437458,46.933333,24.066667,33.312000,49.533333,33.933333
22,2.566667,90.733333,3.354897,3.459677,3.424264,46.666667,23.933333,34.184000,47.600000,34.400000
23,2.533333,90.966667,3.344129,3.448979,3.410966,47.000000,24.533333,35.119333,44.333333,36.933333
24,2.833333,90.800000,3.328979,3.440206,3.398058,47.600000,25.400000,35.692667,42.966667,38.233333
25,2.066667,91.066667,3.318837,3.426528,3.384666,47.800000,25.866667,35.104667,48.433333,33.433333
26,1.900000,91.966667,3.319860,3.410515,3.371296,47.600000,26.266667,34.364667,47.400000,33.000000
27,1.766667,92.333333,3.301351,3.399530,3.359797,47.533333,26.733333,34.171333,49.700000,29.900000
28,1.633333,92.533333,3.294058,3.388644,3.349722,47.533333,27.333333,34.329333,44.000000,36.066667
29,1.866667,92.766667,3.287021,3.367408,3.338473,45.866667,27.800000,34.781333,46.666667,34.466667
30,1.533333,93.200000,3.277860,3.358507,3.328660,45.133333,28.066667,35.152667,52.900000,27.700000
31,1.633333,93.300000,3.268173,3.347083,3.320019,45.800000,29.333333,35.357333,54.533333,27.000000
32,1.400000,93.200000,3.266295,3.337520,3.311218,45.933333,29.333333,35.954667,51.033333,29.433333
33,1.200000,93.433333,3.258122,3.329001,3.302336,46.000000,29.733333,36.205333,48.733333,32.466667
34,1.133333,93.466667,3.258176,3.325805,3.293449,46.400000,29.400000,36.633333,45.433333,36.966667
35,0.833333,93.933333,3.255787,3.312492,3.285934,46.666667,30.066667,37.245333,38.900000,42.166667
36,0.800000,94.366667,3.253793,3.302230,3.279379,46.800000,30.666667,37.585333,45.200000,35.800000
37,1.100000,94.400000,3.248714,3.291408,3.273683,47.266667,31.400000,37.774667,50.066667,32.666667
38,0.633333,94.866667,3.245686,3.285226,3.268858,47.066667,31.666667,37.994667,46.533333,34.133333
39,1.133333,94.700000,3.244104,3.280593,3.263892,47.200000,31.933333,38.254000,47.733333,33.266667
40,0.966667,94.866667,3.239582,3.272447,3.260235,47.600000,31.933333,39.091333,46.966667,31.566667
41,0.666667,95.166667,3.237026,3.267507,3.256494,47.466667,32.200000,39.582000,45.300000,32.900000
42,0.700000,95.300000,3.232618,3.263194,3.252637,47.400000,32.466667,39.606000,44.266667,34.133333
43,0.633333,95.500000,3.222351,3.258010,3.248958,47.600000,32.466667,39.986000,39.333333,37.933333
44,0.366667,96.033333,3.220389,3.255149,3.245507,47.266667,33.000000,39.588000,51.100000,28.700000
45,0.500000,96.133333,3.220276,3.251966,3.242190,47.333333,33.266667,39.864000,48.200000,32.333333
46,0.466667,96.200000,3.214975,3.247919,3.239041,47.200000,33.466667,40.399333,52.933333,29.200000
47,0.666667,96.233333,3.213479,3.245961,3.236010,47.466667,33.466667,41.071333,49.033333,31.633333
48,0.466667,96.633333,3.212583,3.239939,3.233580,47.600000,34.466667,41.560000,46.066667,34.266667
49,0.300000,96.833333,3.212398,3.238819,3.230631,47.600000,34.666667,41.315333,46.366667,34.500000
50,0.366667,96.933333,3.199398,3.236193,3.227007,47.400000,34.733333,40.946667,49.833333,31.500000
