gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,100.000000,10.300000,3.637937,217599912.455864,2179052.203098,127.000000,3.000000,27.075333,0.000000,0.000000
1,29.500000,38.166667,3.637799,112387.143186,1250.194630,124.933333,1.000000,18.542667,6.866667,83.000000
2,14.400000,57.733333,3.623874,86.452287,5.641624,111.000000,1.000000,16.474000,11.166667,79.900000
3,6.633333,71.733333,3.601052,7.637928,3.866506,105.866667,1.266667,18.112667,12.033333,77.766667
4,3.033333,79.400000,3.598652,4.424551,3.694416,103.200000,2.400000,19.995333,25.966667,63.700000
5,2.500000,82.933333,3.578463,3.756812,3.666142,100.133333,3.000000,21.691333,63.133333,26.466667
6,3.266667,83.133333,3.551927,3.680566,3.653877,99.333333,3.266667,21.874667,64.166667,25.966667
7,4.466667,82.666667,3.543161,3.679256,3.637302,91.666667,4.333333,23.612667,53.400000,37.533333
8,4.433333,83.433333,3.521989,3.670276,3.621312,84.066667,5.400000,24.119333,50.800000,39.066667
9,5.133333,83.000000,3.518149,3.659787,3.603121,74.000000,7.066667,24.190667,54.466667,35.266667
10,4.366667,84.333333,3.515444,3.644252,3.584825,62.400000,10.400000,24.282000,51.833333,37.633333
11,4.533333,84.333333,3.502265,3.616771,3.567201,52.933333,11.200000,24.400667,45.900000,43.300000
12,3.666667,85.733333,3.480071,3.604853,3.550599,50.066667,12.200000,25.102667,39.833333,49.633333
13,3.966667,87.033333,3.458880,3.578573,3.535716,44.866667,13.933333,26.194000,43.866667,46.266667
14,3.100000,88.666667,3.451003,3.565507,3.522571,40.800000,14.800000,26.872000,48.466667,41.600000
15,3.200000,89.166667,3.448640,3.544780,3.510973,40.200000,17.666667,27.150000,46.500000,43.766667
16,2.766667,89.266667,3.432242,3.532184,3.500728,40.000000,18.333333,26.750667,56.000000,33.866667
17,2.966667,89.066667,3.407352,3.521516,3.489370,39.600000,20.333333,26.741333,52.766667,38.300000
18,2.600000,89.300000,3.411306,3.511272,3.477337,37.666667,20.533333,27.273333,50.333333,41.000000
19,3.133333,89.333333,3.401121,3.505187,3.464388,37.466667,21.600000,27.924000,42.100000,46.633333
20,2.066667,90.466667,3.395428,3.491174,3.452224,39.000000,22.800000,28.494000,46.966667,43.633333
21,2.366667,91.166667,3.375487,3.483578,3.440502,39.266667,23.000000,28.670000,41.633333,49.500000
22,2.466667,91.266667,3.371482,3.459653,3.430272,38.800000,23.133333,28.600667,45.633333,44.433333
23,2.033333,91.666667,3.357459,3.450809,3.420885,38.600000,23.133333,28.591333,42.700000,47.766667
24,2.133333,91.800000,3.349189,3.445946,3.411206,38.266667,23.466667,28.770667,52.966667,37.100000
25,1.800000,92.166667,3.333018,3.435092,3.401424,35.866667,23.733333,29.146667,56.333333,33.733333
26,1.966667,92.566667,3.320561,3.417422,3.390017,34.333333,24.800000,29.601333,49.033333,40.566667
27,1.333333,93.133333,3.312512,3.411783,3.379562,34.200000,25.533333,29.848000,45.866667,43.000000
28,1.466667,93.166667,3.298435,3.401978,3.368946,35.000000,26.800000,29.974667,52.500000,37.033333
29,1.200000,93.533333,3.290179,3.393233,3.357195,35.666667,27.333333,30.180000,46.900000,43.233333
