gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.933316,1619374730060797184.000000,3238785265761003.500000,127.000000,3.000000,27.025600,0.000000,0.000000
1,138.733333,228.966667,3.907248,1381752716.662812,2766975.227020,130.866667,1.000000,19.346533,4.433333,346.366667
2,72.466667,316.600000,3.868697,7246.616478,21.509227,131.066667,1.000000,19.061467,21.733333,327.200000
3,28.400000,378.800000,3.822216,22.245123,4.270423,129.533333,1.000000,21.800800,37.900000,313.100000
4,11.733333,412.833333,3.793300,5.337346,4.042862,129.066667,1.666667,23.573600,101.266667,249.600000
5,12.033333,423.666667,3.772554,4.091867,4.017864,128.266667,2.933333,22.903600,269.800000,80.800000
6,16.466667,422.633333,3.702862,4.042062,3.997660,128.066667,3.000000,20.973733,228.733333,118.466667
7,22.700000,421.833333,3.630102,4.042062,3.968102,121.666667,3.066667,19.047467,197.033333,154.433333
8,25.233333,426.300000,3.605110,4.040939,3.927553,104.466667,3.400000,18.126400,173.333333,179.000000
9,24.133333,436.200000,3.576859,4.029043,3.884843,80.133333,5.066667,18.772933,190.333333,160.400000
10,20.766667,441.966667,3.541380,3.992118,3.840143,60.000000,7.466667,20.416400,195.566667,155.700000
11,20.433333,443.866667,3.477224,3.950210,3.794367,51.733333,9.200000,22.103067,185.466667,166.000000
12,18.566667,445.700000,3.453967,3.911682,3.747746,50.866667,11.000000,23.981600,212.866667,136.266667
13,17.333333,447.000000,3.421418,3.864284,3.701247,50.066667,12.800000,25.981067,194.933333,154.866667
14,16.366667,449.700000,3.382091,3.815006,3.654879,50.266667,14.266667,28.195200,172.700000,175.500000
15,15.966667,451.400000,3.369394,3.774852,3.609463,53.600000,15.333333,30.320933,166.300000,184.100000
16,14.000000,455.100000,3.322698,3.730312,3.567891,54.666667,16.666667,31.554533,184.233333,165.633333
17,13.000000,458.166667,3.274046,3.663281,3.527895,57.466667,18.733333,32.099200,200.566667,150.166667
18,11.566667,460.266667,3.259151,3.625321,3.491120,57.200000,20.400000,32.436800,189.666667,165.400000
19,10.600000,462.033333,3.208975,3.587583,3.453706,52.400000,20.866667,33.072267,174.433333,178.300000
20,9.900000,465.366667,3.192339,3.556464,3.418287,52.666667,21.400000,33.542400,189.866667,159.600000
21,10.500000,467.533333,3.169505,3.505372,3.385519,51.400000,21.933333,33.769867,190.500000,158.166667
22,9.066667,469.466667,3.135917,3.468158,3.352993,49.933333,24.466667,34.010400,179.966667,168.900000
23,9.700000,470.533333,3.120397,3.432184,3.321038,50.666667,24.600000,34.520533,180.466667,175.133333
24,8.500000,470.933333,3.106512,3.396477,3.289075,50.066667,26.200000,35.269733,172.233333,176.033333
25,8.133333,471.533333,3.088221,3.371257,3.256937,49.333333,26.200000,35.829067,182.766667,164.966667
26,8.233333,473.166667,3.051815,3.344962,3.223623,50.400000,26.866667,36.091200,171.466667,184.133333
27,6.800000,474.266667,3.037762,3.303400,3.192722,50.733333,27.466667,36.167867,169.000000,177.200000
28,7.433333,475.933333,3.026679,3.274387,3.164839,50.400000,27.200000,36.025200,156.800000,193.866667
29,6.266667,477.800000,3.013159,3.232187,3.143584,47.533333,28.800000,36.058267,197.433333,150.966667
30,6.233333,478.833333,2.991752,3.198964,3.122822,47.066667,29.933333,36.340800,191.100000,158.633333
31,6.800000,479.066667,2.982585,3.173558,3.103443,46.866667,29.933333,36.620133,178.000000,172.600000
32,6.300000,479.533333,2.950569,3.149782,3.083684,47.866667,30.600000,36.945733,188.766667,165.900000
33,5.000000,479.900000,2.919699,3.131667,3.064273,48.066667,30.866667,37.278133,181.366667,168.900000
34,5.333333,480.800000,2.902720,3.113024,3.045229,47.466667,31.066667,37.580933,163.433333,186.900000
35,3.966667,481.466667,2.899004,3.092249,3.026211,47.133333,31.733333,37.987733,176.700000,174.100000
36,4.466667,482.100000,2.875635,3.079656,3.008810,47.400000,32.333333,38.637867,189.300000,161.766667
37,4.600000,483.166667,2.873959,3.047544,2.991520,47.600000,33.200000,39.271867,194.800000,152.333333
38,4.766667,483.133333,2.864270,3.031921,2.972779,48.333333,34.066667,39.688800,189.933333,164.400000
39,5.166667,483.000000,2.844699,3.020655,2.952817,48.466667,34.533333,40.060933,181.833333,172.433333
40,4.933333,483.533333,2.811606,3.003856,2.931228,47.800000,35.533333,40.400133,186.433333,164.966667
41,4.700000,483.733333,2.807456,2.981564,2.911622,48.333333,35.866667,40.639733,150.933333,196.800000
42,4.300000,484.633333,2.801179,2.966579,2.895334,47.933333,36.133333,40.877067,156.766667,195.566667
43,3.466667,484.933333,2.789212,2.943896,2.882954,47.600000,36.933333,41.266667,153.400000,199.266667
44,3.766667,485.566667,2.778319,2.910655,2.871208,47.533333,36.666667,41.774133,176.266667,172.800000
45,3.000000,485.966667,2.772089,2.900954,2.858842,47.933333,37.066667,42.265067,166.466667,180.466667
46,3.166667,486.500000,2.755713,2.888359,2.846044,49.733333,37.000000,42.586133,156.266667,199.000000
47,2.933333,486.966667,2.744257,2.871257,2.831526,49.066667,38.400000,42.776667,149.400000,205.000000
48,2.366667,487.200000,2.737373,2.869556,2.815644,49.133333,38.800000,42.997067,140.433333,205.966667
49,2.400000,488.700000,2.733086,2.860511,2.801486,48.733333,39.266667,43.208533,113.866667,236.400000
50,2.933333,489.200000,2.713808,2.852687,2.790303,48.866667,39.533333,43.347867,142.233333,211.166667
51,2.533333,489.966667,2.706826,2.819114,2.781028,49.133333,40.666667,43.493067,173.666667,177.200000
52,2.900000,490.133333,2.683482,2.807633,2.771931,49.400000,41.200000,43.698533,196.300000,152.433333
53,2.566667,490.266667,2.675365,2.794018,2.762724,49.600000,41.400000,44.018933,188.800000,162.066667
54,2.833333,489.933333,2.655379,2.783677,2.752494,50.666667,41.666667,44.413067,188.266667,160.000000
55,2.666667,489.033333,2.647334,2.780195,2.741294,50.933333,41.866667,44.667067,195.166667,155.366667
56,2.600000,489.366667,2.641689,2.766115,2.729605,51.333333,42.400000,44.968400,180.033333,168.500000
57,2.233333,489.866667,2.635444,2.763550,2.717022,51.533333,42.066667,45.496533,193.800000,158.200000
58,2.500000,489.933333,2.628523,2.745581,2.704257,52.200000,42.466667,46.056533,187.000000,162.200000
59,2.833333,489.733333,2.620385,2.740875,2.688902,52.266667,42.866667,46.602267,165.300000,185.166667
60,2.333333,490.066667,2.616195,2.726364,2.674099,52.133333,44.333333,47.147333,154.866667,202.600000
61,2.433333,490.400000,2.604859,2.710544,2.662351,52.533333,44.400000,47.500133,147.000000,206.933333
62,2.633333,490.633333,2.602119,2.688976,2.652450,52.733333,44.333333,47.638667,181.433333,168.900000
63,2.066667,491.200000,2.592504,2.675652,2.643426,53.666667,45.533333,47.749067,166.500000,186.766667
64,1.566667,491.966667,2.591432,2.664970,2.635344,54.133333,45.733333,47.951600,183.233333,169.033333
65,1.700000,492.000000,2.574396,2.660466,2.628272,53.466667,45.800000,48.212267,179.166667,169.566667
66,1.366667,492.500000,2.569480,2.643242,2.621199,53.333333,46.000000,48.609067,162.366667,189.566667
67,1.000000,492.766667,2.561468,2.639363,2.613973,54.000000,46.266667,49.175600,154.866667,194.333333
68,1.500000,493.200000,2.561468,2.632150,2.607672,53.533333,46.666667,49.626667,169.666667,179.266667
69,1.333333,493.666667,2.556287,2.625512,2.601848,53.733333,47.000000,49.983867,177.633333,172.633333
