gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.562962,1440932535.791787,3160289.499535,127.000000,3.000000,27.025600,0.000000,0.000000
1,101.100000,235.866667,3.520930,23741.547012,81.941677,129.266667,1.000000,19.681467,9.400000,241.600000
2,57.600000,318.366667,3.476713,130.809668,5.477277,128.600000,1.000000,19.786800,28.300000,224.566667
3,25.533333,377.200000,3.465563,12.628742,3.886057,129.200000,1.000000,22.989333,27.933333,217.933333
4,12.500000,413.400000,3.424143,5.539216,3.682988,128.666667,2.066667,25.301467,63.566667,185.433333
5,11.866667,423.833333,3.356856,3.881612,3.650312,128.600000,2.933333,25.655600,188.166667,60.833333
6,18.733333,418.933333,3.331923,3.680566,3.625032,128.200000,3.000000,25.417867,161.833333,85.900000
7,24.566667,414.166667,3.309958,3.680566,3.586400,124.266667,3.000000,26.211600,133.033333,119.100000
8,25.466667,419.033333,3.268579,3.680443,3.538587,110.066667,3.800000,27.430000,117.900000,139.900000
9,23.900000,427.433333,3.206837,3.667216,3.491165,88.733333,6.266667,29.725333,126.300000,129.366667
10,21.633333,435.466667,3.180603,3.623007,3.447720,78.066667,9.800000,31.600133,131.033333,118.300000
11,18.466667,440.966667,3.160896,3.547064,3.409868,67.600000,15.533333,33.200533,125.433333,124.966667
12,16.166667,444.466667,3.124518,3.501321,3.370718,66.333333,17.333333,34.214933,137.500000,112.766667
13,16.800000,447.566667,3.081596,3.464321,3.331877,63.933333,19.933333,35.009200,143.666667,107.200000
14,17.933333,449.166667,3.036143,3.432275,3.291635,64.266667,21.000000,35.477333,134.433333,118.300000
15,14.466667,452.366667,2.998068,3.384166,3.251780,57.333333,22.600000,35.954400,121.966667,121.033333
16,14.166667,454.633333,2.954610,3.350022,3.213071,55.933333,24.200000,36.058400,126.866667,127.333333
17,12.100000,456.866667,2.921858,3.312217,3.177131,56.600000,24.933333,36.048133,130.466667,114.733333
18,12.466667,458.533333,2.903278,3.271672,3.143718,57.333333,25.200000,36.472667,140.166667,110.166667
19,11.033333,459.866667,2.886090,3.221127,3.110277,56.800000,25.533333,36.804533,142.166667,105.233333
20,10.700000,461.333333,2.847705,3.189603,3.074487,53.333333,26.266667,37.198000,145.333333,103.733333
21,8.700000,464.033333,2.825154,3.167963,3.037330,53.733333,28.866667,37.466000,137.300000,112.833333
22,8.100000,467.700000,2.809874,3.135369,2.999817,55.666667,29.400000,37.733867,127.100000,125.100000
23,7.800000,471.033333,2.786188,3.095412,2.964473,51.533333,29.733333,38.062933,108.966667,139.633333
24,7.633333,473.566667,2.758819,3.056242,2.932821,51.333333,30.600000,38.299600,129.433333,123.500000
25,6.766667,475.733333,2.737121,3.016136,2.907491,50.800000,31.466667,38.577200,146.433333,100.700000
26,6.366667,477.133333,2.721957,2.976974,2.884658,50.133333,32.333333,38.996133,158.033333,88.033333
27,6.300000,477.700000,2.707844,2.940199,2.861825,50.666667,32.933333,39.561467,138.400000,114.933333
28,6.400000,477.333333,2.693672,2.919290,2.836456,51.133333,32.733333,40.157733,135.500000,114.966667
29,6.200000,477.533333,2.681415,2.898932,2.811168,51.666667,34.600000,40.496267,124.400000,128.066667
30,6.000000,478.500000,2.669978,2.881916,2.788639,52.800000,34.866667,40.815200,126.400000,121.200000
31,5.433333,479.900000,2.657963,2.848835,2.768056,53.400000,35.200000,41.182000,143.933333,107.000000
32,5.700000,480.400000,2.625616,2.821471,2.747924,53.533333,35.800000,41.604400,144.500000,102.566667
33,4.833333,480.700000,2.598332,2.800871,2.729912,53.400000,35.933333,41.938533,128.666667,125.600000
34,5.166667,480.900000,2.585897,2.777853,2.714381,53.733333,36.400000,42.300267,138.800000,111.200000
35,4.933333,481.466667,2.574695,2.755549,2.699160,53.800000,36.933333,42.796533,147.533333,101.066667
36,4.900000,480.833333,2.569559,2.735268,2.683543,53.733333,37.400000,43.369600,142.466667,109.266667
37,5.033333,480.300000,2.559471,2.722661,2.668302,54.333333,38.133333,43.988800,151.733333,97.066667
38,4.133333,481.133333,2.550597,2.708374,2.651916,55.066667,38.800000,44.671067,161.166667,85.966667
39,4.400000,481.533333,2.537035,2.689939,2.634082,55.066667,39.400000,45.282800,146.833333,99.100000
40,4.433333,481.633333,2.526590,2.679056,2.616569,55.466667,39.866667,45.834267,142.800000,105.200000
41,4.566667,482.566667,2.515802,2.661550,2.599166,54.600000,40.333333,46.332800,126.566667,124.300000
