gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.562962,1440932535.791787,3160289.499535,127.000000,3.000000,27.025600,0.000000,0.000000
1,116.533333,239.400000,3.534735,22476.264917,75.957428,127.533333,1.000000,19.226933,12.800000,338.000000
2,60.333333,325.866667,3.468320,175.273236,5.315290,128.666667,1.000000,18.768133,35.466667,312.400000
3,26.400000,383.266667,3.441439,12.734804,3.865373,126.733333,1.000000,22.094800,37.333333,315.066667
4,11.800000,416.833333,3.398779,5.372697,3.683224,126.466667,1.933333,24.503467,130.400000,223.200000
5,12.466667,426.633333,3.382146,3.855119,3.651699,126.400000,2.933333,24.720533,269.566667,88.366667
6,18.533333,420.766667,3.358163,3.680566,3.627823,126.466667,3.000000,24.516000,230.566667,122.833333
7,22.266667,418.733333,3.319680,3.680566,3.591901,125.533333,3.000000,24.362533,189.366667,160.833333
8,25.600000,423.466667,3.273747,3.680566,3.546265,107.666667,3.333333,24.786133,175.233333,174.566667
9,23.266667,432.366667,3.243018,3.669707,3.499282,77.866667,5.666667,26.208800,172.733333,176.600000
10,22.200000,440.233333,3.216908,3.627847,3.454908,66.000000,8.733333,28.214933,181.200000,169.266667
11,20.600000,443.000000,3.164766,3.560645,3.413386,57.933333,11.866667,30.670667,185.366667,166.500000
12,17.833333,447.000000,3.134765,3.511475,3.375495,55.866667,14.800000,32.683200,174.500000,172.033333
13,18.233333,449.666667,3.099199,3.472750,3.338888,53.800000,16.466667,33.739333,179.900000,167.300000
14,16.966667,450.133333,3.062325,3.433065,3.305535,55.200000,17.733333,34.218800,176.200000,174.466667
15,14.200000,452.966667,3.020724,3.384732,3.271714,56.000000,19.600000,34.975200,189.433333,162.766667
16,14.000000,455.933333,2.979645,3.349723,3.236356,55.733333,20.400000,35.930000,209.600000,139.333333
17,12.800000,458.600000,2.966300,3.317225,3.197085,57.066667,21.066667,37.189333,184.333333,164.866667
18,12.066667,459.400000,2.927909,3.287649,3.157617,57.000000,21.866667,38.678667,166.833333,187.366667
19,10.566667,462.600000,2.908677,3.266710,3.120421,58.466667,21.866667,39.754267,176.900000,173.833333
20,11.666667,464.266667,2.885937,3.210956,3.086823,58.266667,25.066667,40.568000,217.066667,134.600000
21,12.200000,466.633333,2.857004,3.161925,3.052950,58.800000,26.333333,41.125467,207.633333,144.166667
22,11.633333,466.500000,2.839963,3.134490,3.020112,59.000000,28.600000,41.685067,194.333333,154.466667
23,10.800000,467.633333,2.815928,3.106835,2.988406,58.066667,29.333333,41.962667,191.066667,158.733333
24,10.733333,468.133333,2.784613,3.067551,2.958499,57.866667,31.533333,42.105467,182.466667,168.000000
25,9.433333,469.200000,2.773042,3.034347,2.930351,57.333333,32.466667,42.409733,180.533333,174.400000
26,10.233333,468.966667,2.748885,2.994118,2.904716,57.466667,33.533333,42.817067,203.933333,147.200000
27,9.900000,468.833333,2.733214,2.971362,2.879370,57.133333,33.800000,43.415333,178.100000,172.100000
28,9.100000,470.100000,2.720578,2.941155,2.855080,57.400000,34.600000,43.711333,176.066667,175.066667
29,8.000000,472.033333,2.707228,2.920270,2.831967,56.800000,35.933333,43.945467,183.100000,166.966667
30,8.233333,474.200000,2.698184,2.892655,2.810750,55.666667,35.933333,44.161733,204.566667,145.033333
31,7.266667,476.333333,2.689272,2.858751,2.789967,54.333333,36.666667,44.268133,179.033333,170.100000
32,7.033333,477.200000,2.680475,2.839425,2.769950,54.333333,37.266667,44.436533,196.466667,152.933333
33,7.300000,478.600000,2.663232,2.819964,2.751069,54.400000,36.933333,44.466400,192.400000,159.666667
34,6.133333,479.466667,2.651697,2.800287,2.735267,54.600000,38.000000,44.528133,206.500000,149.166667
35,6.500000,479.666667,2.628201,2.775313,2.721339,54.333333,38.733333,44.715867,186.733333,165.933333
36,5.600000,480.500000,2.624634,2.760558,2.708808,54.266667,39.800000,44.897867,206.566667,143.300000
37,5.233333,481.466667,2.601648,2.738576,2.698238,54.600000,39.466667,45.063467,210.800000,141.666667
38,5.100000,482.400000,2.577105,2.722361,2.687200,54.666667,39.666667,45.354000,231.100000,121.166667
39,4.366667,482.766667,2.553594,2.712089,2.675606,55.200000,39.866667,45.586400,209.900000,136.233333
40,4.166667,483.700000,2.546773,2.703488,2.661585,55.266667,39.866667,45.731733,218.566667,130.500000
41,3.300000,484.433333,2.541657,2.696902,2.645662,55.466667,40.266667,45.765733,218.633333,128.166667
42,4.000000,484.433333,2.530468,2.685245,2.630571,55.733333,40.333333,45.951333,217.500000,133.233333
43,4.600000,484.666667,2.523231,2.667052,2.616311,56.333333,40.733333,46.430400,221.400000,127.466667
44,4.866667,484.666667,2.508612,2.654400,2.602169,55.933333,41.066667,47.060533,234.733333,113.066667
45,3.800000,485.233333,2.498697,2.630953,2.587723,54.666667,41.933333,47.895067,222.433333,130.100000
46,3.766667,485.166667,2.493668,2.625365,2.572627,54.933333,42.200000,48.714533,201.900000,145.166667
47,4.733333,483.833333,2.484231,2.614341,2.557796,56.600000,42.400000,49.254267,183.233333,170.100000
48,3.900000,484.966667,2.483319,2.596103,2.543518,56.600000,43.533333,49.510800,176.166667,175.366667
49,4.133333,485.900000,2.476364,2.580060,2.531250,55.466667,45.533333,49.711333,218.000000,131.000000
50,3.600000,486.733333,2.459996,2.563933,2.521593,55.400000,45.133333,49.871200,240.800000,111.400000
51,4.466667,487.466667,2.454663,2.540991,2.512331,55.466667,45.200000,50.091467,215.700000,132.500000
52,3.233333,487.800000,2.452330,2.537626,2.503412,56.133333,45.666667,50.331067,216.733333,132.400000
53,3.633333,488.133333,2.445915,2.524009,2.494994,56.133333,45.733333,50.503467,193.100000,159.833333
54,3.600000,488.500000,2.439650,2.520306,2.486968,56.333333,46.000000,50.611867,182.866667,165.066667
55,3.566667,488.266667,2.427038,2.506007,2.479877,56.333333,46.400000,50.752133,198.166667,147.566667
56,2.866667,488.433333,2.410013,2.496779,2.473038,56.266667,46.933333,50.911867,187.433333,159.500000
57,2.800000,488.433333,2.402912,2.489128,2.465576,56.333333,47.000000,51.041733,218.833333,130.900000
58,2.833333,489.066667,2.388504,2.482363,2.457977,56.133333,47.400000,51.147200,221.633333,128.300000
59,3.100000,489.400000,2.381577,2.476800,2.450995,56.400000,47.666667,51.400533,240.366667,111.300000
60,3.066667,489.066667,2.376677,2.472117,2.444141,57.533333,47.800000,51.768267,232.800000,116.400000
61,3.400000,488.500000,2.362598,2.459214,2.435799,58.133333,47.733333,52.125200,224.933333,122.600000
62,3.166667,488.533333,2.357941,2.454468,2.425855,57.866667,48.333333,52.380933,211.800000,138.600000
63,3.533333,488.100000,2.353452,2.449806,2.414411,57.933333,49.666667,52.552400,203.166667,148.900000
64,2.633333,488.733333,2.349690,2.444224,2.403219,57.933333,49.733333,52.794800,210.133333,141.400000
65,2.900000,489.433333,2.340826,2.436976,2.392970,57.733333,49.933333,53.066933,205.533333,146.800000
66,2.300000,491.333333,2.338218,2.415567,2.384372,57.533333,50.266667,53.366800,251.666667,101.200000
67,1.833333,492.000000,2.336269,2.405516,2.376748,58.000000,50.600000,53.720667,221.300000,127.900000
68,2.100000,492.100000,2.329570,2.394546,2.368722,58.000000,50.666667,54.153733,215.466667,134.400000
69,1.500000,492.300000,2.320987,2.387372,2.360204,58.066667,51.066667,54.579600,189.266667,162.733333
