gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,500.000000,93.133333,3.562962,1440932535.791787,3160289.499535,127.000000,3.000000,27.025600,0.000000,0.000000
1,85.966667,244.933333,3.514064,23741.547012,82.432540,129.133333,1.000000,19.340400,9.400000,241.600000
2,49.133333,330.833333,3.493377,210.611895,5.586402,128.000000,1.000000,19.216267,27.600000,220.933333
3,21.533333,387.266667,3.460273,14.954697,3.910944,128.066667,1.000000,22.679733,27.566667,222.833333
4,10.000000,421.133333,3.437612,5.556507,3.688750,127.866667,1.600000,25.929067,48.466667,204.733333
5,9.100000,433.500000,3.395968,3.809610,3.653649,128.000000,3.000000,26.422533,186.533333,58.533333
6,13.966667,430.900000,3.359776,3.680688,3.629860,125.666667,3.000000,26.488400,163.066667,85.400000
7,17.866667,430.000000,3.337909,3.680566,3.595521,123.466667,3.000000,26.763867,137.433333,110.100000
8,19.166667,435.400000,3.306774,3.679894,3.552151,101.933333,3.866667,28.328000,118.066667,135.400000
9,18.933333,444.633333,3.268829,3.664509,3.504690,79.133333,6.066667,30.855333,115.600000,132.066667
10,18.300000,448.400000,3.230841,3.619711,3.463070,69.000000,9.600000,33.403067,130.233333,116.700000
11,16.833333,450.600000,3.197592,3.582596,3.426922,62.733333,12.733333,35.334933,125.033333,129.833333
12,14.566667,452.566667,3.162025,3.527877,3.393565,57.800000,19.133333,35.642800,131.733333,119.466667
13,13.966667,453.866667,3.127289,3.482908,3.362585,58.000000,22.333333,35.543333,138.166667,112.900000
14,13.466667,457.533333,3.090204,3.441017,3.331373,57.466667,24.533333,35.502933,139.866667,113.000000
15,12.400000,459.366667,3.065512,3.408419,3.299102,56.466667,25.400000,36.126533,147.033333,107.633333
16,11.066667,461.133333,3.030507,3.377394,3.263681,56.000000,27.200000,37.173200,127.766667,121.433333
17,10.933333,462.166667,2.999483,3.353676,3.226298,53.066667,27.600000,37.906533,122.433333,134.700000
18,9.966667,463.866667,2.984211,3.318497,3.191223,52.666667,28.933333,38.438533,136.366667,113.433333
19,9.200000,466.166667,2.970640,3.277632,3.158566,54.466667,29.400000,39.080133,134.133333,122.066667
20,9.366667,467.833333,2.935734,3.243041,3.124598,55.066667,29.733333,39.588267,135.066667,115.200000
21,8.666667,469.200000,2.917513,3.205789,3.091066,54.933333,30.400000,40.075067,135.133333,113.000000
22,7.933333,471.333333,2.903921,3.175060,3.060903,54.200000,31.733333,40.712933,143.000000,105.866667
23,7.200000,473.533333,2.887199,3.139684,3.033625,54.466667,32.533333,41.153467,149.666667,96.666667
24,7.266667,474.033333,2.861426,3.104586,3.008055,54.066667,33.000000,41.371600,129.633333,121.366667
25,6.733333,474.333333,2.852805,3.081868,2.984674,54.266667,33.466667,41.743200,139.000000,109.866667
26,7.466667,474.533333,2.820390,3.047609,2.964566,54.133333,33.600000,41.996800,147.100000,105.433333
27,6.100000,476.300000,2.813145,3.012499,2.945084,53.333333,34.600000,41.949733,146.000000,101.600000
28,6.966667,475.866667,2.808479,2.989096,2.925655,53.600000,35.066667,41.634933,136.600000,119.666667
29,5.700000,476.600000,2.795161,2.977547,2.906124,55.400000,35.200000,41.642800,125.400000,120.333333
30,5.300000,478.666667,2.785281,2.958979,2.887524,55.133333,35.666667,41.894667,139.033333,114.300000
31,5.733333,479.100000,2.773712,2.942072,2.869462,55.466667,35.600000,42.308400,152.766667,95.833333
